,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1200 Urban Center Drive,Birmingham,AL,35242,United States,205 298 3000,https://www.vulcanmaterials.com,Building Materials,Building Materials,Basic Materials,11974,7,7,3,6,7,1685577600,1672444800,86400,2,207.31,206.36,206.05,208.62,207.31,206.36,206.05,208.62,1.72,0.0083,1684972800,0.349,0.92,0.729577,44.67597,26.897934,130394,130394,777988,781660,781660,207.93,208.08,800,900,27701553152,137.54,210.09,3.731603,188.4892,176.4012,1.63,0.007862621,USD,31992444928,0.081429996,132742725,133059000,1413924,1465464,1682640000,1685491200,0.0106,0.0016699999,0.91989,1.7,0.012,0,52.494,3.9659772,1672444800,1703980800,1680220800,0.315,623400000,4.66,7.74,1.9,3:1,921110400,4.31,19.307,0.43298542,0.1712712,0.43,1684972800,NYQ,EQUITY,VMC,VMC,Vulcan Materials Company (Holdi,Vulcan Materials Company,99153000,America/New_York,EDT,fc3a76c0-c7e2-3c13-b72f-425e37549ca1,finmb_312769,-14400000,208.19,250.0,185.0,220.77,225.0,2.0,buy,22,139600000,1.049,1656999936,4523700224,1.473,2.368,7423499776,64.526,55.795,0.047519997,0.091730006,1557700000,408675008,1193900032,0.317,0.07,0.2143,0.22320999,0.14307,USD,1.997
