,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,800 Nicollet Mall,Minneapolis,MN,55402,United States,866 775 9668,https://www.usbank.com,Banks—Regional,Banks—Regional,Financial Services,77000,6,5,2,7,5,1685577600,1672444800,86400,2,33.45,33.04,32.665,33.38,33.45,33.04,32.665,33.38,1.92,0.0574,1687996800,0.508,3.46,0.955281,8.897059,7.125268,5699925,5699925,18015491,16139870,16139870,33.36,33.37,800,1100,51007918080,27.27,49.95,2.1799188,32.077,40.72415,1.9,0.056801192,USD,92512198656,0.25496998,1529211023,1532920064,38300671,35843296,1682640000,1685491200,0.025,0.0015,0.77193,2.02,0.025,0,30.127,1.104491,1672444800,1703980800,1680220800,0.091,5626999808,3.74,4.67,1.9,3:1,924220800,3.954,-0.2780056,0.1712712,0.48,1680134400,NYQ,EQUITY,USB,USB,U.S. Bancorp,U.S. Bancorp,105283800,America/New_York,EDT,7aca5ec6-18f7-3173-a8dc-d7014cf9bdcf,finmb_305304,-14400000,33.275,67.0,32.0,43.71,43.0,2.4,buy,21,70207995904,45.8,104171003904,23399000064,15.592,0.009430001,0.113850005,22142000000,13484000256,0.053,0.23,0.0,0.0,0.35924998,USD,1.6323
