,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,N56 W17000 Ridgewood Drive,Menomonee Falls,WI,53051,United States,262 703 7000,https://www.Kohls.com,Department Stores,Department Stores,Consumer Cyclical,97000,4,1,3,1,1,1685577600,1672444800,86400,2,23.07,23.08,22.32,23.08,23.07,23.08,22.32,23.08,2.0,0.0867,1686009600,5.12,1.7,7.602041,1763257,1763257,5322122,5973740,5973740,22.37,22.38,900,900,2471708928,17.89,43.72,0.13766898,21.394,26.46575,2.0,0.086692676,USD,10326326272,-0.00106,109234818,110591000,23575411,21069184,1682640000,1685491200,0.2132,0.01756,1.00512,3.81,0.24,0,33.638,0.66442716,1674864000,1706400000,1682726400,0.0,-19000000,-0.13,2.94,-0.54,2:1,956620800,0.575,9.561,-0.45499647,0.1712712,0.5,1686009600,NYQ,EQUITY,KSS,KSS,Kohl's Corporation,Kohl's Corporation,706282200,America/New_York,EDT,e2f43810-0384-3696-9e73-3c01eadedcc6,finmb_61243,-14400000,22.35,38.0,16.0,24.08,22.5,2.9,hold,12,286000000,2.586,1080000000,8061000192,0.08,1.17,17954000896,216.694,155.11,0.011849999,-0.00465,6641000000,-181500000,540000000,0.157,-0.039,0.36705002,0.060149997,0.01582,USD,
