,address1,address2,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"2200 Pennsylvania Avenue, North West",Suite 800 West,Washington,DC,20037-1701,United States,202 828 0850,202 828 0860,https://www.danaher.com,Diagnostics & Research,Diagnostics & Research,Healthcare,79000,8,10,1,3,7,1685577600,1672444800,86400,2,241.8,228.88,228.44,237.22,241.8,228.88,228.44,237.22,1.08,0.0045,1687996800,0.109799996,0.4,0.803169,25.321314,22.75,2585025,2585025,3186129,2789990,2789990,234.93,234.94,800,900,173579665408,221.22,303.82,5.60839,238.5014,255.374,1.02,0.0042183623,USD,193652932608,0.22403999,653785706,737899008,4318437,4633891,1682640000,1685491200,0.0058999998,0.10772,0.79696,1.2,0.0066000004,0,68.308,3.4437401,1672444800,1703980800,1680220800,-0.159,6848000000,9.29,10.34,9.16,1319:1000,1467676800,6.257,18.311,-0.008488119,0.1712712,0.27,1680134400,NYQ,EQUITY,DHR,DHR,Danaher Corporation,Danaher Corporation,283789800,America/New_York,EDT,295d410e-b8c1-3fcf-8a32-c618d752812e,finmb_265621,-14400000,235.235,325.0,220.0,274.9,273.0,2.0,buy,20,7378999808,10.0,10576000000,20931999744,1.349,1.894,30950000640,40.656,42.492,0.06206,0.14173001,18949000000,5879625216,8497999872,-0.16,-0.068,0.60142,0.34171,0.27018,USD,4.8736
