,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,209 Redwood Shores Parkway,Redwood City,CA,94065,United States,650 628 1500,https://ea.com,Electronic Gaming & Multimedia,Electronic Gaming & Multimedia,Communication Services,13400,9,5,4,1,3,1685577600,1672444800,86400,2,128.66,127.94,126.46,128.41,128.66,127.94,126.46,128.41,0.76,0.0058999998,1685404800,0.26389998,0.859154,44.139374,16.624672,605875,605875,2091456,2001570,2001570,126.84,126.88,1000,1100,34547154944,108.53,135.85,4.652189,126.626,122.9532,0.76,0.0059070415,USD,34543144960,0.108,246946308,272712000,6444982,4319587,1682640000,1685491200,0.023599999,0.00557,0.9532,2.78,0.023699999,0,26.723,4.7404857,1680220800,1711843200,1680220800,802000000,2.87,7.62,3.38,2:1,1069113600,4.652,18.085,-0.013267875,0.1712712,0.19,1685404800,NMS,EQUITY,EA,EA,Electronic Arts Inc.,Electronic Arts Inc.,622301400,America/New_York,EDT,96140e14-25e9-3e5a-bdce-3927751527d0,finmb_27963,-14400000,126.68,154.0,125.0,140.25,140.0,2.2,buy,28,2767000064,10.146,1910000000,2223000064,1.051,1.208,7425999872,30.481,26.809,0.068,0.10752,5754000000,1335624960,1550000000,0.027,0.7603,0.2572,0.1997,USD,1.0469
