,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,LyondellBasell Tower,1 Houston Center 1221 McKinney Street,Houston,TX,77010,United States,713 309 7200,https://www.lyondellbasell.com,Specialty Chemicals,Specialty Chemicals,Basic Materials,19300,6,2,3,3,2,1685577600,1672444800,86400,2,92.24,90.6,88.15,91.39,92.24,90.6,88.15,91.39,4.82,0.0523,1685059200,0.5135,4.97,1.221126,9.614886,8.229917,674293,674293,2011396,2163130,2163130,89.07,89.13,1200,3200,28991670272,71.46,101.3,0.6098246,91.505,87.56005,4.76,0.051604513,USD,41413287936,0.06386,258427052,325273984,7513358,7060545,1682640000,1685491200,0.0231,0.20622998,0.72055,4.45,0.0291,0,39.085,2.2804146,1672444800,1703980800,1680220800,-0.642,3032000000,9.27,10.83,5.99,0.871,7.33,0.011403561,0.1712712,1.25,1685059200,NYQ,EQUITY,LYB,LYB,LyondellBasell Industries NV,LyondellBasell Industries N.V.,1272461400,America/New_York,EDT,c877a52d-ceaf-3727-aa11-137fa979685e,finmb_792424,-14400000,89.13,121.0,75.0,98.06,97.0,2.8,hold,25,1818000000,5.589,5649999872,13100000256,0.878,1.846,47540998144,101.953,145.608,0.07534,0.23686,6604000000,1688875008,5098999808,-0.64,-0.221,0.12549,0.11884,0.09396,USD,
