,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,400 Washington Boulevard,Stamford,CT,06902,United States,203 905 7801,https://corporate.charter.com,Telecom Services,Telecom Services,Communication Services,101700,7,10,10,6,10,1685577600,1672444800,86400,2,341.24,338.86,328.525,339.2,341.24,338.86,328.525,339.2,0.0,1.106338,10.735009,8.529713,368230,368230,1018038,1039390,1039390,332.74,333.12,1400,1000,50141478912,297.66,496.37,0.9204493,340.1114,357.1392,0.0,0.0,USD,152596299776,0.089449994,96481079,150575008,8825425,9127366,1682640000,1685491200,0.0586,0.30200002,0.63413,8.58,0.0861,0,62.547,5.323996,1672444800,1703980800,1680220800,-0.151,4872999936,31.02,39.04,0.64,2.801,7.11,-0.21996939,0.1712712,NMS,EQUITY,CHTR,CHTR,"Charter Communications, Inc.","Charter Communications, Inc.",1262701800,America/New_York,EDT,8126b1f2-3d69-3a83-9d74-85cd4b083a2e,finmb_19609,-14400000,333.0,606.0,273.0,447.05,425.0,2.6,hold,21,534000000,3.546,21461000192,98263998464,0.277,0.332,54475001856,761.618,347.663,0.05473,0.39125,24485000000,4683125248,14600999936,-0.036,0.034,0.45087,0.39396,0.23214,USD,0.3476
