,address1,address2,city,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Regal House,70 London Road Twickenham,London,TW13 QS,United Kingdom,44 74 9421 6154,https://www.pentair.com,Specialty Industrial Machinery,Specialty Industrial Machinery,Industrials,11250,4,3,6,4,3,1685577600,1672444800,86400,2,60.81,60.57,60.104,60.83,60.81,60.57,60.104,60.83,0.88,0.0145000005,1689811200,0.2843,1.76,1.12007,20.327759,14.93366,241625,241625,1257253,1099580,1099580,60.6,60.61,800,800,10025660416,38.55,61.76,2.4153562,57.0226,49.98195,0.85,0.013977964,USD,12482427904,0.118769996,164270710,164950000,3667477,5511677,1682640000,1685491200,0.0222,0.00417,0.95778,3.37,0.0253,0,17.032,3.5685768,1672444800,1703980800,1680220800,0.103,493200000,2.99,4.07,2.65,1489:1000,1525132800,3.007,14.164,0.37268627,0.1712712,0.22,1681948800,NYQ,EQUITY,PNR,PNR,Pentair plc.,Pentair plc,105283800,America/New_York,EDT,b52a49a2-d605-3361-b923-b520b943df04,finmb_295688,-14400000,60.78,72.0,39.0,63.62,65.0,2.5,buy,13,119200000,0.723,881299968,2571000064,0.889,1.764,4150799872,91.511,25.206,0.08219,0.18563999,1394700000,268637504,388200000,0.117,0.029,0.34796003,0.21232,0.18449,USD,1.8409
