,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2701 Olympic Boulevard Building B,Santa Monica,CA,90404,United States,310 255 2000,https://www.activisionblizzard.com,Electronic Gaming & Multimedia,Electronic Gaming & Multimedia,Communication Services,13000,10,7,7,3,8,1685577600,1672444800,86400,2,81.97,81.69,81.55,81.9,81.97,81.69,81.55,81.9,1649808000,0.2,0.410915,34.481014,19.183098,1418673,1418673,7692000,6808820,6808820,81.74,81.75,1100,900,64244912128,70.94,87.01,7.8895874,80.3232,77.2352,0.0,0.0,USD,55489429504,0.22817,730608751,786158976,22545147,22939714,1682640000,1685491200,0.0287,0.00856,0.84724,3.35,0.028900001,0,25.589,3.1935596,1672444800,1703980800,1680220800,0.873,1858000000,2.37,4.26,1.72,2:1,1220832000,6.814,26.537,0.07784355,0.1712712,0.47,1649808000,NMS,EQUITY,ATVI,ATVI,"Activision Blizzard, Inc","Activision Blizzard, Inc.",751555800,America/New_York,EDT,c564fea5-667a-32d7-929a-597b64dca83b,finmb_4222231,-14400000,81.72,100.0,82.0,91.14,90.0,2.0,buy,21,12563000320,15.98,2091000064,3611000064,4.731,5.154,8143000064,17.952,10.396,0.047420003,0.09793,5306000000,1814000000,2155000064,0.86,0.348,0.70428,0.25678,0.24414,USD,2.0305
