,address1,address2,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Midtown Union,"1331 Spring Street, North West",Atlanta,GA,30309,United States,404 892 0896,404 439 4911,https://www.invesco.com,Asset Management,Asset Management,Financial Services,8561,10,2,7,1,4,1685577600,1672444800,86400,2,16.78,16.68,16.425,16.695,16.78,16.68,16.425,16.695,0.8,0.0477,1683504000,0.5435,5.49,1.349295,11.978261,8.476923,1106719,1106719,4764885,6063880,6063880,16.53,16.54,1400,1100,7573533696,13.2,20.56,1.2973489,16.0436,16.9295,0.762,0.045411203,USD,13738573824,0.14869,334527430,458168992,10711078,11406027,1682640000,1685491200,0.0234,0.01518,0.86084,2.42,0.033800002,0,24.734,0.6683109,1672444800,1703980800,1680220800,-0.205,631200000,1.38,1.95,0.85,25:10,973641600,2.353,10.03,0.013285041,0.1712712,0.2,1683504000,NYQ,EQUITY,IVZ,IVZ,Invesco Ltd,Invesco Ltd.,809357400,America/New_York,EDT,1481a787-6114-3700-8c31-771abf6fd77e,finmb_384779,-14400000,16.53,21.0,15.0,17.75,17.5,2.8,hold,12,914899968,1.997,1369699968,1488099968,0.905,6.046,5837700096,8.852,12.77,0.02389,0.050819997,1897800000,2343012608,979699968,-0.264,-0.13,0.29323,0.23462999,0.20164,USD,2.8619
