,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Comerica Bank Tower,1717 Main Street,Dallas,TX,75201-6404,United States,214 462 6831,https://www.comerica.com,Banks—Regional,Banks—Regional,Financial Services,7586,5,6,6,2,4,1685577600,1672444800,86400,2,42.42,42.0,41.235,42.28,42.42,42.0,41.235,42.28,2.84,0.0669,1686700800,0.2898,4.06,1.175,4.389884,5.5919466,634495,634495,4683646,4007200,4007200,41.71,41.75,800,900,5485372416,28.4,87.02,1.4733742,40.1354,60.97005,2.75,0.06482791,USD,13838435328,0.34542,131004928,131670000,8628638,8643841,1682640000,1685491200,0.0655,0.0054900004,0.84904,1.55,0.0756,0,42.575,0.9785085,1672444800,1703980800,1680220800,0.714,1256999936,9.49,7.45,-0.49,3:2,891475200,3.717,-0.4413275,0.1712712,0.71,1686700800,NYQ,EQUITY,CMA,CMA,Comerica Incorporated,Comerica Incorporated,322151400,America/New_York,EDT,5be95348-6a32-3a5b-aaff-5a7b8f8833d1,finmb_318670,-14400000,41.66,80.0,42.0,55.51,54.5,2.2,buy,20,11098000384,84.287,18957000704,3723000064,28.42,0.01426,0.19739,3474000000,1810000000,0.745,0.35,0.0,0.0,0.45661998,USD,
