,address1,address2,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1111 Bagby Street,Sky Lobby 2,Houston,TX,77002,United States,713 651 7000,713 651 6995,https://www.eogresources.com,Oil & Gas E&P,Oil & Gas E&P,Energy,2850,3,6,2,2,2,1685577600,1672444800,86400,2,113.41,112.27,109.07,113.09,113.41,112.27,109.07,113.09,3.3,0.0291,1689292800,0.19219999,1.89,1.544014,6.85,8.366412,1435552,1435552,3457627,3862710,3862710,109.55,109.6,2200,800,64100544512,92.16,150.88,2.2546005,114.4898,122.8744,3.15,0.027775329,USD,65484820480,0.33034,582659573,584859008,8095158,7849088,1682640000,1685491200,0.0138,0.00476,0.90538,2.39,0.0139,0,43.511,2.5189033,1672444800,1703980800,1680220800,4.187,9392000000,16.0,13.1,-9.9,2:1,1396310400,2.303,4.17,-0.036039114,0.1712712,0.825,1681344000,NYQ,EQUITY,EOG,EOG,"EOG Resources, Inc.","EOG Resources, Inc.",623511000,America/New_York,EDT,d1bb52dc-b58a-35ed-be21-e5c7f866adf9,finmb_269660,-14400000,109.6,167.0,109.0,142.61,144.0,1.9,buy,28,5017999872,8.58,15703000064,4174000128,1.768,2.172,28430999552,16.403,48.725,0.18808001,0.39977002,20132000000,5034500096,13520000000,4.149,-0.174,0.66164,0.55232,0.41873002,USD,2.6057
