,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,500 West Texas Avenue,Suite 1200,Midland,TX,79701,United States,432 221 7400,https://www.diamondbackenergy.com,Oil & Gas E&P,Oil & Gas E&P,Energy,972,7,6,1,8,6,1685577600,1672444800,86400,2,128.74,127.64,125.33,127.9,128.74,127.64,125.33,127.9,9.09,0.0706,1683676800,0.4685,2.46,2.042253,5.237987,6.123245,703457,703457,1908158,1975460,1975460,126.41,126.5,900,900,22898429952,103.71,168.95,2.6551983,134.397,139.1057,9.09,0.070607424,USD,31062976512,0.50081,180217005,181094000,6011800,4864353,1682640000,1685491200,0.0332,0.00471,0.94843,3.02,0.0378,0,85.152,1.4849328,1672444800,1703980800,1680220800,-0.086,4278000128,24.14,20.65,-9.71,3.602,4.288,-0.026761413,0.1712712,0.83,1683676800,NMS,EQUITY,FANG,FANG,"Diamondback Energy, Inc.","Diamondback Energy, Inc.",1350048600,America/New_York,EDT,7f448654-4da6-3c99-be09-c9bfe680da59,finmb_170245760,-14400000,126.445,207.0,137.0,169.58,170.5,2.0,buy,26,46000000,0.254,7244000256,7136000000,0.524,0.615,8624000000,44.26,48.546,0.14262,0.30058,8173000000,753249984,6497999872,-0.108,-0.202,0.88845,0.83998,0.67370003,USD,
