,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,PO Box 36611,Dallas,TX,75235-1611,United States,214 792 4000,https://www.southwest.com,Airlines,Airlines,Industrials,69868,9,9,4,1,4,1685577600,1672444800,86400,2,34.07,33.91,33.86,34.37,34.07,33.91,33.86,34.37,0.72,0.021,1687219200,0.3364,1.14507,32.102802,9.087301,2961119,2961119,6896364,7637220,7637220,34.3,34.31,1000,1100,20440758272,28.4,41.76,0.8233609,30.7024,33.9242,0.36,0.010566481,USD,18083252224,0.026500002,592597542,595073024,17179094,15854353,1682640000,1685491200,0.028900001,0.0035299999,0.77852,2.76,0.0326,0,17.312,1.9841727,1672444800,1703980800,1680220800,658000000,1.07,3.78,0.23,3:2,982281600,0.728,8.51,-0.030294478,0.1712712,0.18,1678147200,NYQ,EQUITY,LUV,LUV,Southwest Airlines Company,Southwest Airlines Co.,315671400,America/New_York,EDT,81a27f68-fcd4-33aa-aed6-8f8213a2e993,finmb_31726,-14400000,34.35,60.0,32.0,40.41,39.0,2.4,buy,15,11674000384,19.618,2124999936,9376000000,1.139,1.26,24825999360,91.011,41.83,0.01657,0.06352,5976000000,-446000000,3424999936,0.216,0.24583,0.08559,0.03887,USD,0.3052
