,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,3 Overlook Point,Lincolnshire,IL,60069,United States,847 634 6700,https://www.zebra.com,Communication Equipment,Communication Equipment,Technology,10500,1,9,8,9,8,1685577600,1672444800,86400,2,282.4,281.56,273.99,281.56,282.4,281.56,273.99,281.56,0.0,1.662323,35.354218,15.240905,98447,98447,326669,384680,384680,276.7,277.15,1000,800,14218935296,224.87,365.97,2.4711394,279.3244,281.1297,0.0,0.0,USD,16702927872,0.07091,51046153,51430300,983392,740899,1682640000,1685491200,0.0191,0.00604,0.92624,2.36,0.0218,0,56.218,4.91782,1672444800,1703980800,1680307200,-0.268,408000000,7.82,18.14,4.59,3:2,1093478400,2.903,14.512,-0.04546225,0.1712712,NMS,EQUITY,ZBRA,ZBRA,Zebra Technologies Corporation,Zebra Technologies Corporation,682263000,America/New_York,EDT,53165cfc-fc73-3828-9c77-43899ee16f76,finmb_393488,-14400000,276.47,410.0,251.0,330.5,335.0,2.2,buy,12,109000000,2.119,1151000064,2288000000,0.422,0.877,5753999872,79.142,111.065,0.08776,0.14076,2624000000,752625024,358000000,-0.243,-0.019,0.46124,0.20003,0.16597,USD,2.3163
