,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,9601 South Meridian Boulevard,Englewood,CO,80112,United States,303 723 1000,https://www.dish.com,Telecom Services,Telecom Services,Communication Services,14200,8,10,10,10,10,1685577600,1672444800,86400,2,6.47,6.43,6.29,6.545,6.47,6.43,6.29,6.545,1355270400,0.0,1.803521,1.9132353,29.568182,5674938,5674938,12557101,20741700,20741700,6.46,6.47,4000,1200,3464615168,5.91,20.35,0.21247786,7.107,12.28765,0.0,0.0,USD,25941125120,0.12838,245585427,294172992,55911374,50068623,1682640000,1685491200,0.105,0.15403,0.82528,4.32,0.2665,0,34.202,0.19019356,1672444800,1703980800,1680220800,-0.485,2093287040,3.4,0.22,-0.23,2:1,953769600,1.591,9.958,-0.6083535,0.1712712,1.0,1355270400,NMS,EQUITY,DISH,DISH,DISH Network Corporation,DISH Network Corporation,803741400,America/New_York,EDT,f712f064-807c-3b14-8fbe-7d0a950d9f07,finmb_110001,-14400000,6.505,55.0,5.0,16.86,10.0,2.8,hold,14,2544419072,4.777,2605157888,24552923136,0.588,0.768,16305769472,131.529,30.727,0.022119999,0.12364,5308332000,-1485664384,3124130048,-0.485,-0.086,0.31393,0.15977,0.111540005,USD,12.8417
