,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,500 South Buena Vista Street,Burbank,CA,91521,United States,818 560 1000,https://www.thewaltdisneycompany.com,Entertainment,Entertainment,Communication Services,171600,5,1,3,4,1,1685577600,1672444800,86400,2,91.32,90.29,89.76,90.78,91.32,90.29,89.76,90.78,1576195200,0.0,1.305281,40.71493,16.881802,6046400,6046400,11710379,13755680,13755680,90.02,90.03,800,800,164420452352,84.07,126.48,1.890303,95.486,98.5195,0.0,0.0,USD,217499484160,0.04738,1825952782,1827299968,23679737,18141781,1682640000,1685491200,0.012999999,0.00061,0.64975,1.55,0.012999999,0,54.126,1.6624174,1664582400,1696118400,1680307200,1.704,4120999936,2.21,5.33,1.06,10000:9865,1181692800,2.501,17.173,-0.021116972,0.1712712,0.88,1576195200,NYQ,EQUITY,DIS,DIS,Walt Disney Company (The),The Walt Disney Company,-252322200,America/New_York,EDT,aef70f8f-79be-3478-9d04-39acf5bad0ef,finmb_191564,-14400000,89.98,147.0,94.0,119.26,120.0,2.1,buy,27,10398999552,5.691,12664999936,48518000640,0.826,1.007,86981001216,43.959,47.648,0.022839999,0.04296,28321000000,5236874752,6707999744,1.675,0.133,0.33041,0.14561,0.085559994,USD,0.7479
