,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1999 Bryan Street,Suite 1200,Dallas,TX,75201,United States,214 583 8500,https://www.jacobs.com,Engineering & Construction,Engineering & Construction,Industrials,60000,8,7,2,9,8,1685577600,1672444800,86400,2,116.57,115.78,114.16,116.25,116.57,115.78,114.16,116.25,1.04,0.0089,1684972800,0.1573,0.75,0.835563,19.16225,13.794993,262018,262018,611264,868860,868860,115.5,115.62,800,800,14681618432,106.78,138.05,0.9420266,115.14,118.2694,0.95,0.00814961,USD,18471368704,0.04962,125506658,126850000,1298045,1533543,1682640000,1685491200,0.010199999,0.0093,0.87361,1.88,0.0116,0,50.311,2.3004909,1664496000,1696032000,1680220800,1.438,773932032,6.04,8.39,1.56,2:1,1174003200,1.185,13.655,-0.04356742,0.1712712,0.26,1684972800,NYQ,EQUITY,J,J,Jacobs Solutions Inc.,Jacobs Solutions Inc.,322151400,America/New_York,EDT,ff44570a-ca82-3191-8870-afbc310cdb85,finmb_282159,-14400000,115.74,175.0,128.0,149.88,150.0,1.7,buy,16,1223330944,9.644,1352763008,4193401088,1.477,1.528,15585141760,59.112,122.309,0.04404,0.12009,3328324000,32866000,462792000,1.499,0.064,0.216,0.0868,0.06824,USD,1.1253
