,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,17021 Aldine Westfield Road,Houston,TX,77073-5101,United States,713 439 8600,https://www.bakerhughes.com,Oil & Gas Equipment & Services,Oil & Gas Equipment & Services,Energy,56000,1,6,8,3,3,1685577600,1672444800,86400,2,30.57,30.32,29.29,30.39,30.57,30.32,29.29,30.39,0.76,0.0251,1685059200,3.19,1.474295,14.522059,2222602,2222602,7086590,7500140,7500140,29.6,29.61,800,1800,30198540288,20.42,33.12,1.3703562,28.873,28.30835,0.74,0.024206739,USD,34282911744,-0.0044,965763155,1012360000,16395919,14183582,1682640000,1685491200,0.0162,0.00154,0.9842,2.29,0.024400001,7000000,14.541,2.0373425,1672444800,1703980800,1680220800,7.0,-97000000,-0.12,2.04,0.46,1.556,11.088,0.002952814,0.1712712,0.19,1685059200,NMS,EQUITY,BKR,BKR,Baker Hughes Company,Baker Hughes Company,544714200,America/New_York,EDT,1b696385-7cd0-39c8-bb5b-bacf3c9bf05d,finmb_425005479,-14400000,29.625,43.0,30.0,37.05,37.5,2.1,buy,22,3520000000,3.477,3092000000,6720000000,0.844,1.324,22037000192,45.255,21.927,0.03639,-0.00492,4431000000,1767874944,2276999936,6.426,0.182,0.21000999,0.14031,0.092530005,USD,
