,address1,address2,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,5707 Southwest Parkway,"Building 1, Suite 275",Austin,TX,78735-6213,United States,(737) 281-0101,(415) 738-6501,https://www.digitalrealty.com,REIT—Specialty,REIT—Specialty,Real Estate,3412,4,4,9,9,8,1685577600,1672444800,86400,2,105.18,104.17,102.985,104.91,105.18,104.17,102.985,104.91,4.88,0.0464,1686700800,4.4771,3.49,0.542253,95.61926,75.52536,649152,649152,3029545,2942390,2942390,103.97,103.96,800,900,31039141888,85.76,139.14,6.4081774,97.7486,103.01975,4.88,0.046396654,USD,52504633344,0.07703,290901327,291347008,16493985,15571174,1682640000,1685491200,0.056599997,0.00115,1.01972,5.72,0.0674,0,56.577,1.8421797,1672444800,1703980800,1680220800,-0.062,332404992,1.09,1.38,9.65,10.84,23.323,-0.17917901,0.1712712,1.22,1686700800,NYQ,EQUITY,DLR,DLR,"Digital Realty Trust, Inc.","Digital Realty Trust, Inc.",1099056600,America/New_York,EDT,e92c1262-a58b-39ab-9cb6-5c043b4717ed,finmb_11041860,-14400000,104.225,175.0,80.0,118.0,112.0,2.3,buy,17,131406000,0.451,2251173120,19319504896,0.79,0.794,4843677184,100.867,16.818,0.0101499995,0.0199,2660775000,1932471936,1731428992,-0.087,0.139,0.55659,0.46477002,0.13184,USD,2.6655
