,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,108 Wilmot Road,Deerfield,IL,60015,United States,847 315 3700,https://www.walgreensbootsalliance.com,Pharmaceutical Retailers,Pharmaceutical Retailers,Healthcare,200000,10,3,9,2,8,1685577600,1672444800,86400,2,32.67,32.62,32.33,32.88,32.67,32.62,32.33,32.88,1.92,0.0588,1684368000,3.95,0.719014,6.8523207,3149141,3149141,7135543,7414150,7414150,32.49,32.5,1000,1100,28023615488,29.48,42.74,0.21024387,32.7802,35.3412,1.917,0.058677692,USD,73310535680,-0.02359,713161058,862796032,33995959,30472568,1682640000,1685491200,0.0394,0.17181,0.61636,4.58,0.0475,0,24.562,1.3223679,1661904000,1693440000,1677542400,-0.204,-3144000000,-3.71,4.74,4.13,2:1,919123200,0.55,23.251,-0.18528676,0.1712712,0.48,1684368000,NMS,EQUITY,WBA,WBA,"Walgreens Boots Alliance, Inc.","Walgreens Boots Alliance, Inc.",322151400,America/New_York,EDT,888fa4a2-1f3d-3718-83dd-229207680ca9,finmb_93624,-14400000,32.48,54.0,31.0,39.57,38.5,2.9,hold,14,1843000064,2.136,3152999936,38561001472,0.268,0.627,133290999808,130.287,154.335,0.00931,-0.11564,28266000000,3583749888,2953999872,-0.206,0.033,0.2025,0.02365,0.0108,USD,2.8919
