,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,10353 Richmond Avenue,Houston,TX,77042-4103,United States,346 223 3000,https://www.nov.com,Oil & Gas Equipment & Services,Oil & Gas Equipment & Services,Energy,32307,6,5,3,3,3,1685577600,1672444800,86400,2,15.59,15.41,15.175,15.41,15.59,15.41,15.175,15.41,0.2,0.0126,1686787200,0.23809999,1.898239,18.16012,9.134432,1652829,1652829,5005517,5501030,5501030,15.28,15.29,1000,1200,6006077952,13.98,24.83,0.7850056,16.2856,19.492,0.2,0.012828737,USD,7806172160,0.04326,391165763,393724992,12332765,12199119,1682640000,1685491200,0.0313,0.0066299997,0.9448,2.38,0.035,0,13.316,1.1455768,1672444800,1703980800,1680220800,331000000,0.84,1.67,0.32,1109:1000,1401667200,1.02,9.462,-0.08883691,0.1712712,0.05,1686787200,NYQ,EQUITY,NOV,NOV,NOV Inc.,NOV Inc.,846599400,America/New_York,EDT,52722be4-a3d1-373f-a384-a8238fd9a824,finmb_31900,-14400000,15.2545,34.63,16.0,24.94,26.5,2.2,buy,22,774000000,1.966,825000000,2376999936,1.381,2.349,7650999808,44.781,19.555,0.031489998,0.063769996,1410000000,-350375008,-278000000,0.267,0.20468001,0.10783,0.064959995,USD,0.2965
