,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,7750 Wisconsin Avenue,Bethesda,MD,20814,United States,301 380 3000,https://www.marriott.com,Lodging,Lodging,Consumer Cyclical,377000,6,5,4,9,7,1685577600,1672444800,86400,2,176.36,175.82,173.275,176.435,176.36,175.82,173.275,176.435,2.08,0.0117999995,1684972800,0.16409999,1.583098,20.436033,19.091558,439283,439283,1749388,2003900,2003900,174.34,174.4,900,900,52818481152,131.01,183.33,7.7995396,173.5204,162.6454,1.4,0.007938308,USD,64626540544,0.40431,241791464,303353984,5886436,5656538,1682640000,1685491200,0.0194,0.19243999,0.61724997,3.5,0.0255,0,0.459,379.33554,1672444800,1703980800,1680220800,1.008,2737999872,8.52,9.12,1.33,1061:1000,1321920000,9.543,15.622,0.24565613,0.1712712,0.52,1684972800,NMS,EQUITY,MAR,MAR,Marriott International,"Marriott International, Inc.",890663400,America/New_York,EDT,6ab04619-82f8-3fe5-bc6c-71e6faef45b3,finmb_31148,-14400000,174.115,213.0,174.0,188.58,186.0,2.7,hold,17,554000000,1.826,4136999936,11681000448,0.433,0.468,6771999744,8343.571,21.181,0.09628,2.86402,4282000000,2807375104,2852000000,1.132,0.337,0.829,0.6109,0.56985,USD,1.125
