,address1,city,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,One Albert Quay,Cork,T12 X8N6,Ireland,353 21 423 5000,https://www.johnsoncontrols.com,Building Products & Equipment,Building Products & Equipment,Industrials,102000,5,4,5,7,5,1685577600,1672444800,86400,2,65.47,64.92,64.84,65.48,65.47,64.92,64.84,65.48,1.48,0.0226,1686873600,0.70849997,2.4,1.234859,32.859295,16.105911,780589,780589,3901361,3065690,3065690,65.24,65.25,800,1000,44864012288,45.52,69.6,1.7193887,60.8344,61.1162,1.41,0.021536581,USD,55951888384,0.05331,684150308,686099008,6460908,8370005,1682640000,1685491200,0.0094,0.00264,0.9325,1.51,0.0094,0,23.16,2.8234024,1664496000,1696032000,1680220800,11.091,1391000064,1.99,4.06,1.17,955:1000,1473120000,2.144,16.838,0.38122368,0.1712712,0.37,1686873600,NYQ,EQUITY,JCI,JCI,Johnson Controls International ,Johnson Controls International plc,559834200,America/New_York,EDT,2fdf4383-c8a2-3c13-bcc8-cc7493c92ecd,finmb_282590,-14400000,65.39,80.0,58.0,71.56,72.0,2.1,buy,18,1975000064,2.879,3323000064,11820000256,0.644,1.028,26093000704,69.212,37.89,0.03639,0.09101,8343000000,1108499968,1684000000,11.076,0.096,0.33828998,0.12735,0.096420005,USD,1.0444
