,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,76 South Main Street,Akron,OH,44308,United States,800 736 3402,https://www.firstenergycorp.com,Utilities—Regulated Electric,Utilities—Regulated Electric,Utilities,12335,4,5,2,3,3,1685577600,1672444800,86400,2,39.07,39.04,38.94,39.48,39.07,39.04,38.94,39.48,1.56,0.0399,1683158400,2.1972,3.97,0.436619,55.549297,14.771535,832852,832852,4029111,3734040,3734040,39.41,39.42,1100,900,22592690176,35.6,43.31,1.8059704,39.2224,39.6683,1.56,0.039928332,USD,45407735808,0.03277,513525351,572836992,10797812,5350200,1682640000,1685491200,0.0189,0.00082,0.88355005,2.15,0.0214,0,17.899,2.203475,1672444800,1703980800,1680220800,0.014,410000000,0.71,2.67,2.28,3.63,12.809,0.08618295,0.1712712,0.39,1683158400,NYQ,EQUITY,FE,FE,FirstEnergy Corp.,FirstEnergy Corp.,879172200,America/New_York,EDT,6515f660-56b8-3bca-a61c-a9e02efb3698,finmb_293515,-14400000,39.44,48.0,39.0,43.92,44.5,2.4,buy,12,177000000,0.309,3544999936,22726000640,0.458,0.678,12510000128,211.779,21.89,0.025980001,0.047319997,8231000000,-1075374976,2216000000,0.02,0.081,0.66139,0.28337,0.15132,USD,2.5616
