,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,"55 Glenlake Parkway, N.E.",Atlanta,GA,30328,United States,404 828 6000,https://www.ups.com,Integrated Freight & Logistics,Integrated Freight & Logistics,Industrials,500000,2,3,8,10,9,1685577600,1672444800,86400,2,178.58,176.46,176.46,178.675,178.58,176.46,176.46,178.675,6.48,0.037100002,1683849600,0.5,2.96,1.089436,14.362468,15.005925,796106,796106,3229820,3821700,3821700,177.47,177.54,1100,800,152469520384,154.87,209.39,1.5418873,177.2924,178.59505,6.18,0.034606338,USD,170396925952,0.10902,724341799,724780032,11108832,12959244,1682640000,1685491200,0.0128999995,8.9999994e-05,0.72845,3.64,0.0153,0,23.327,7.6100698,1672444800,1703980800,1680220800,-0.288,10780999680,12.36,11.83,5.4,1.723,10.616,0.023381114,0.1712712,1.62,1683849600,NYQ,EQUITY,UPS,UPS,"United Parcel Service, Inc.","United Parcel Service, Inc.",942244200,America/New_York,EDT,0e60ac85-bc39-31e2-a1d6-6a048ff164da,finmb_238570,-14400000,177.5201,230.0,100.0,189.33,195.0,2.3,buy,27,9397999616,10.942,16051000320,26400000000,1.228,1.336,98885001216,131.651,113.923,0.11238,0.6076,25086000000,7148874752,11980999680,-0.277,-0.06,0.24709,0.16232,0.12937,USD,2.4715
