,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,One Baxter Parkway,Deerfield,IL,60015,United States,224 948 2000,https://www.baxter.com,Medical Instruments & Supplies,Medical Instruments & Supplies,Healthcare,60000,6,7,9,1,6,1685577600,1672444800,86400,2,45.36,44.72,44.46,45.505,45.36,44.72,44.46,45.505,1.16,0.026099999,1685577600,1.36,0.568661,13.647147,1684544,1684544,5559120,4386520,4386520,45.3,45.38,900,800,22988351488,37.35,67.42,1.526958,43.436,47.7918,1.16,0.02557319,USD,38223360000,-0.1634,504175718,505849984,5231293,6044070,1682640000,1685491200,0.010299999,0.00243,0.83986,0.99,0.0115,0,11.622,3.9102564,1672444800,1703980800,1680220800,-0.38,-2460000000,-4.88,3.33,8.85,1841:1000,1435708800,2.539,12.354,-0.29147142,0.1712712,0.29,1685577600,NYQ,EQUITY,BAX,BAX,Baxter International Inc.,Baxter International Inc.,373041000,America/New_York,EDT,6ab3de01-de88-3bf0-be41-5437c59fc509,finmb_254571,-14400000,45.445,58.0,45.0,50.71,50.5,2.6,hold,14,1672999936,3.307,3094000128,16888999936,0.906,1.701,15054999552,284.279,29.841,0.0359,-0.32523,6031000000,1168249984,1482000000,-0.378,-0.016,0.39044,0.20551,0.11637,USD,2.7297
