,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,FMC Tower,2929 Walnut Street Cira Centre South,Philadelphia,PA,19104,United States,215 299 6000,https://www.fmc.com,Agricultural Inputs,Agricultural Inputs,Basic Materials,6600,2,7,4,8,5,1685577600,1672444800,86400,2,106.77,105.69,104.16,106.4,106.77,105.69,104.16,106.4,2.32,0.0217,1687996800,0.3437,1.61,0.826408,16.21904,11.8927355,431626,431626,925054,1173100,1173100,104.7,104.81,1100,800,13111753728,98.24,134.38,2.2622855,113.0142,119.55405,2.22,0.020792358,USD,17238933504,0.12511,124442754,125142000,1182528,1155663,1682640000,1685491200,0.0095,0.0074699996,0.92084,1.12,0.0107,0,27.757,3.7747235,1672444800,1703980800,1680220800,-0.055,816899968,6.46,8.81,1.43,1153:1000,1551657600,2.974,12.194,-0.018928587,0.1712712,0.58,1680134400,NYQ,EQUITY,FMC,FMC,FMC Corporation,FMC Corporation,322151400,America/New_York,EDT,051015aa-ba29-34a0-abcc-e745beedaea1,finmb_28606,-14400000,104.775,157.0,120.0,140.59,142.5,2.2,buy,16,501100000,4.008,1413699968,4365799936,0.793,1.29,5795800064,124.933,46.074,0.06858,0.24915001,2326800000,135837504,327300000,-0.051,-0.005,0.40295,0.24392,0.21429001,USD,1.9493
