,address1,address2,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,55 Hudson Yards,15th Floor,New York,NY,10001,United States,212 813 6000,212 813 6390,https://www.marketaxess.com,Capital Markets,Capital Markets,Financial Services,744,1,7,2,4,2,1685577600,1672444800,86400,2,277.15,274.97,270.28,275.495,277.15,274.97,270.28,275.495,2.88,0.0104,1683590400,0.4087,0.69,0.791197,39.47246,31.41407,107757,107757,354780,478700,478700,272.33,272.8,900,1000,10259637248,217.44,399.78,13.9508705,300.0712,298.1562,2.82,0.010174995,USD,10107962368,0.3523,36937068,37669400,1318836,1153208,1682640000,1685491200,0.035,0.02454,0.99918,4.3,0.045700002,0,29.773,9.147885,1672444800,1703980800,1680220800,0.137,259083008,6.9,8.67,2.74,13.745,26.007,0.042936683,0.1712712,0.72,1683590400,NMS,EQUITY,MKTX,MKTX,"MarketAxess Holdings, Inc.",MarketAxess Holdings Inc.,1099665000,America/New_York,EDT,750421d0-e47b-3ae3-bcde-dc586754b5eb,finmb_109450,-14400000,272.36,415.0,254.0,342.89,345.0,2.8,hold,9,413417984,10.975,388663008,81317000,10.024,12.231,735411968,7.25,19.615,0.1252,0.24156,665336000,361561632,320488000,0.146,0.092,0.92416,0.52849996,0.45433998,USD,2.7199
