,address1,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,899 Kifer Road,Sunnyvale,CA,94086,United States,408 235 7700,408 235 7737,https://www.fortinet.com,Software—Infrastructure,Software—Infrastructure,Technology,13202,5,7,9,8,8,1685577600,1672444800,86400,2,72.78,72.45,70.92,72.77,72.78,72.45,70.92,72.77,0.0,1.15,60.2184,41.18385,1680275,1680275,4787750,5995950,5995950,71.48,71.51,1100,800,56267067392,42.61,74.77,11.908627,67.2544,57.371,0.0,0.0,USD,55258374144,0.20457001,663993275,785196032,12723542,11404385,1682640000,1685491200,0.0162,0.18686001,0.70466006,2.36,0.0194,0,0.015,4777.3267,1672444800,1703980800,1680220800,0.79,966600000,1.19,1.74,2.58,5:1,1655942400,11.695,46.292,0.2949717,0.1712712,NMS,EQUITY,FTNT,FTNT,"Fortinet, Inc.","Fortinet, Inc.",1258554600,America/New_York,EDT,8fc5534b-9ba8-33ef-872b-7b68698408fd,finmb_2689126,-14400000,71.6599,90.0,63.0,74.65,75.0,2.0,buy,31,2879099904,3.667,1193699968,990899968,1.216,1.336,4724899840,8692.105,6.009,0.10888,7.89861,3332500000,1380062464,2012000000,0.824,0.322,0.75896,0.25264,0.23014,USD,2.7862
