,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,200 Vesey Street,New York,NY,10285,United States,212 640 2000,https://www.americanexpress.com,Credit Services,Credit Services,Financial Services,77300,5,8,10,6,9,1685577600,1672444800,86400,2,172.21,171.0,168.33,171.22,172.21,171.0,168.33,171.22,2.4,0.0139,1688601600,0.22690001,1.32,1.180281,17.799368,13.588613,1000534,1000534,3186553,2867670,2867670,169.18,169.3,900,800,125942185984,130.65,182.15,2.4155545,159.8206,156.88216,2.16,0.012542825,USD,130643484672,0.13869001,590333796,743241024,6410921,6315058,1682640000,1685491200,0.0086,0.00141,0.8592,2.16,0.0109,0,34.983,4.843781,1672444800,1703980800,1680220800,-0.135,7119000064,9.52,12.47,1.03,10000:8753,1128297600,2.506,0.18962419,0.1712712,0.6,1680652800,NYQ,EQUITY,AXP,AXP,American Express Company,American Express Company,76253400,America/New_York,EDT,3b2d1661-0aa2-3fea-bdbf-6a46a3a4a87c,finmb_92001,-14400000,169.45,220.0,146.0,183.5,183.5,2.4,buy,22,40422998016,54.387,43072999424,1.564,1.568,52138000384,165.716,69.75,0.0335,0.29896,28776000000,16821999616,-0.121,0.124,0.56047,0.0,0.18372,USD,1.2229
