,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2000 16th Street,Denver,CO,80202,United States,720 631 2100,https://www.davita.com,Medical Care Facilities,Medical Care Facilities,Healthcare,70000,5,1,9,3,5,1685577600,1672444800,86400,2,97.62,97.32,97.015,98.285,97.62,97.32,97.015,98.285,0.0,0.931338,18.191807,13.530472,129782,129782,619770,528260,528260,97.63,97.8,900,800,8860483584,65.28,103.0,0.759576,92.484,83.42155,0.0,0.0,USD,21589745664,0.04405,53720703,90700000,2835337,3010830,1682640000,1685491200,0.0313,0.03225,0.88629997,3.6,0.052600004,0,9.106,10.728091,1672444800,1703980800,1680220800,-0.287,500372992,5.37,7.22,1.26,2:1,1378684800,1.851,10.668,0.28362918,0.1712712,NYQ,EQUITY,DVA,DVA,DaVita Inc.,DaVita Inc.,815149800,America/New_York,EDT,9a98f945-67ed-31a1-b380-e8d4ee6cc270,finmb_35644,-14400000,97.69,113.0,96.0,102.29,100.0,3.1,hold,7,367096992,4.047,2023833984,11509476352,1.072,1.185,11665038336,475.853,127.444,0.04754,0.30372,3400341000,949948864,1704931968,-0.224,0.02,0.29282,0.17349,0.110249996,USD,1.2003
