,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,880 Carillon Parkway,Saint Petersburg,FL,33716,United States,727 567 1000,https://www.raymondjames.com,Capital Markets,Capital Markets,Financial Services,17000,8,6,3,7,7,1685577600,1672444800,86400,2,100.09,99.2,98.12,99.445,100.09,99.2,98.12,99.445,1.68,0.0168,1680220800,0.2,1.44,1.029225,13.0125,10.205882,308518,308518,1428970,1110330,1110330,98.91,98.97,800,1800,20956938240,82.0,126.0,1.9039646,91.6504,103.99985,1.52,0.015186333,USD,11335141376,0.15227,190558572,211911008,4327038,4744473,1682640000,1685491200,0.020399999,0.09548,0.77586,3.36,0.0226,0,46.672,2.1189363,1664496000,1696032000,1680220800,0.322,1663000064,7.6,9.69,1.07,3:2,1632268800,1.03,0.11198759,0.1712712,0.42,1680220800,NYQ,EQUITY,RJF,RJF,"Raymond James Financial, Inc.","Raymond James Financial, Inc.",425914200,America/New_York,EDT,9960edcc-461e-33e0-b2f4-d1fb2f7be964,finmb_22623,-14400000,98.895,118.0,95.0,109.0,110.5,2.2,buy,8,14812999680,69.902,4844000256,5.737,5.771,11006999552,48.591,51.519,0.02201,0.18043,10143000000,-2518000128,0.27,0.074,0.93613,0.0,0.19406,USD,1.0491
