,address1,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,One Microsoft Way,Redmond,WA,98052-6399,United States,425 882 8080,425 706 7329,https://www.microsoft.com,Software—Infrastructure,Software—Infrastructure,Technology,221000,6,3,3,2,2,1685577600,1672444800,86400,2,342.33,339.31,335.86,342.07,342.33,339.31,335.86,342.07,2.72,0.007900001,1692144000,0.28170002,1.09,0.927464,36.529858,30.725115,11797034,11797034,28349087,28686110,28686110,336.77,336.91,800,1100,2501596151808,213.43,351.47,12.0506,311.032,264.03885,2.66,0.007770281,USD,2520283348992,0.33248,7428795636,7435489792,46395809,44308393,1682640000,1685491200,0.0062,0.00052,0.73767,1.7,0.0062,0,26.178,12.852014,1656547200,1688083200,1680220800,0.094,69020000256,9.21,10.95,2.93,2:1,1045526400,12.141,25.183,0.34913695,0.1712712,0.68,1684281600,NMS,EQUITY,MSFT,MSFT,Microsoft Corporation,Microsoft Corporation,511108200,America/New_York,EDT,b004b3ec-de24-385e-b2c1-923f10d3fb62,finmb_21835,-14400000,336.44,400.0,232.0,341.63,340.0,1.8,buy,43,104419000320,14.043,100080001024,79312003072,1.655,1.913,207590998016,40.739,27.844,0.14829001,0.38601002,135620000000,42964873216,83441000448,0.104,0.071,0.68522,0.48209998,0.41415,USD,2.5175
