,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2727 North Loop West,Houston,TX,77008,United States,713 629 7600,https://www.quantaservices.com,Engineering & Construction,Engineering & Construction,Industrials,47300,8,3,4,5,5,1685577600,1672444800,86400,2,185.95,184.61,183.585,186.695,185.95,184.61,183.585,186.695,0.32,0.0017,1688083200,0.0885,1.072887,55.01479,22.539394,235520,235520,810914,754390,754390,185.43,185.57,1800,1300,26995476480,115.48,188.61,1.5393261,172.2608,153.00446,0.3,0.001613337,USD,31168843776,0.0286,143340545,145176000,4058142,4059732,1682640000,1685491200,0.027999999,0.01382,0.90736,4.36,0.0318,0,37.982,4.89574,1672444800,1703980800,1680220800,0.123,501593984,3.38,8.25,1.72,3:2,955324800,1.777,21.409,0.5595907,0.1712712,0.08,1680739200,NYQ,EQUITY,PWR,PWR,"Quanta Services, Inc.","Quanta Services, Inc.",887293800,America/New_York,EDT,f3a06680-271a-3bc1-9ba1-e29a2475f52d,finmb_33509,-14400000,185.95,201.0,170.0,190.27,190.0,2.0,buy,15,217115008,1.496,1455878016,4382025216,1.502,1.625,17537204224,79.356,122.024,0.03914,0.09819999,2529155000,262854256,1083630976,0.123,0.117,0.14564,0.08302,0.048309997,USD,2.2903
