,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,910 Louisiana St.,Houston,TX,77002,United States,713 537 3000,https://www.nrg.com,Utilities—Independent Power Producers,Utilities—Independent Power Producers,Utilities,6603,5,1,1,8,4,1685577600,1672444800,86400,2,34.12,34.09,33.77,34.3699,34.12,34.09,33.77,34.3699,1.51,0.044299997,1682640000,2.28,1.010563,5.810491,706988,706988,4531248,4285910,4285910,34.27,34.29,1100,1000,7906166784,30.25,45.8,0.25203758,33.778,36.28225,1.455,0.042643614,USD,20696528896,-0.058969997,227743562,230232000,18622978,14144176,1682640000,1685491200,0.0809,0.010240001,0.99967,2.99,0.1112,0,10.567,3.2497396,1672444800,1703980800,1680220800,-1854000000,-7.82,5.91,-2.45,2:1,1180656000,0.66,-20.573,-0.077837825,0.1712712,0.378,1682640000,NYQ,EQUITY,NRG,NRG,"NRG Energy, Inc.","NRG Energy, Inc.",1070375400,America/New_York,EDT,e758ebe9-a5a2-3c81-b9c8-078479c2d873,finmb_413857,-14400000,34.34,52.0,30.0,39.75,40.0,2.6,hold,8,417000000,1.811,-1006000000,12608000000,0.373,0.989,31369000960,409.351,134.631,-0.0398,-0.45623,4097000000,2818749952,-2913999872,-0.022,0.00239,-0.03207,-0.060060002,USD,2.91
