,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,Huntington Center,41 South High Street,Columbus,OH,43287,United States,614 480 2265,https://www.huntington.com,Banks—Regional,Banks—Regional,Financial Services,20198,5,9,8,10,9,1685577600,1672444800,86400,2,10.92,10.85,10.6201,10.87,10.92,10.85,10.6201,10.87,0.62,0.056799997,1686787200,0.4,4.43,1.090845,6.901613,7.924074,3750904,3750904,17210633,17736230,17736230,10.71,10.72,2200,3000,15443017728,9.13,15.74,2.153838,10.6882,13.20655,0.62,0.056776557,USD,28051275776,0.33194,1431907249,1443609984,45164827,47092345,1682640000,1685491200,0.0313,0.00885,0.83735,2.7,0.0357,0,11.273,0.94894886,1672444800,1703980800,1680220800,0.309,2265999872,1.55,1.35,-3.6,11:10,963360000,3.912,-0.09900987,0.1712712,0.155,1686787200,NMS,EQUITY,HBAN,HBAN,Huntington Bancshares Incorpora,Huntington Bancshares Incorporated,322151400,America/New_York,EDT,518d4502-4a9e-3dc9-96e4-93adc53cb04f,finmb_278614,-14400000,10.6975,15.0,11.0,12.68,12.0,2.7,hold,17,11020999680,7.634,20771000320,7169999872,4.971,0.01308,0.12833999,6956000000,3308000000,0.345,0.132,0.0,0.0,0.44686002,USD,2.2809
