,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1001 Louisiana Street,Suite 1000,Houston,TX,77002,United States,713 369 9000,https://www.kindermorgan.com,Oil & Gas Midstream,Oil & Gas Midstream,Energy,10525,9,10,5,7,9,1685577600,1672444800,86400,2,17.04,17.01,16.64,17.02,17.04,17.01,16.64,17.02,1.13,0.066300005,1682640000,0.98230004,5.77,0.918661,14.761063,14.016807,5066961,5066961,12417187,13057710,13057710,16.7,16.71,3000,1800,37496975360,15.92,19.36,1.9950505,16.9828,17.6303,1.115,0.06543427,USD,70927278080,0.13621001,1958148404,2248019968,40479216,37997197,1682640000,1685491200,0.018099999,0.12656,0.64288,3.05,0.0207,0,13.724,1.2153891,1672444800,1703980800,1680220800,0.018,2547000064,1.13,1.19,-2.4,3.774,11.124,0.023423433,0.1712712,0.283,1682640000,NYQ,EQUITY,KMI,KMI,"Kinder Morgan, Inc.","Kinder Morgan, Inc.",1297434600,America/New_York,EDT,1f9d4e32-f8c8-3406-9619-fc743bc7b327,finmb_34952431,-14400000,16.68,23.0,18.0,20.33,20.0,2.7,hold,18,424000000,0.189,6376000000,31804000256,0.365,0.565,18794999808,99.035,8.342,0.03814,0.08286,7290000000,1621500032,5216000000,0.027,-0.094,0.39957002,0.33923998,0.22416,USD,4.0596
