,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,3060 Olsen Drive,San Jose,CA,95128,United States,408 822 6000,https://www.netapp.com,Computer Hardware,Computer Hardware,Technology,12000,7,1,3,3,2,1685577600,1672444800,86400,2,74.37,73.77,72.775,73.88,74.37,73.77,72.775,73.88,2.0,0.0269,1688601600,0.3454,2.82,1.17676,12.670121,11.775281,614671,614671,2154911,2168610,2168610,73.28,73.3,800,800,15583938560,58.08,79.09,2.4495347,66.5754,65.9678,2.0,0.026892563,USD,15405483008,0.20025,211379332,212431008,7709259,8161452,1682640000,1685491200,0.036,0.0029499999,0.92982,4.3,0.040999997,0,5.467,13.4186945,1682640000,1714262400,1682640000,-0.054,1274000000,5.79,6.23,1.65,2:1,953769600,2.421,11.286,0.15302324,0.1712712,0.5,1680652800,NMS,EQUITY,NTAP,NTAP,"NetApp, Inc.","NetApp, Inc.",816964200,America/New_York,EDT,952796c7-d003-394d-86b5-16b92eb94ed5,finmb_32052,-14400000,73.36,89.0,60.0,74.06,75.0,2.7,hold,18,3076999936,14.485,1364999936,2684000000,1.172,1.35,6361999872,231.579,29.318,0.07301,1.27591,4209000000,969500032,1107000064,-0.01,-0.059,0.66157997,0.21455999,0.18218,USD,
