,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,110 North Carpenter Street,Chicago,IL,60607,United States,630 623 3000,https://corporate.mcdonalds.com,Restaurants,Restaurants,Consumer Cyclical,100000,6,3,3,7,4,1685577600,1672444800,86400,2,293.7,293.65,293.33,297.18,293.7,293.65,293.33,297.18,6.08,0.0207,1685664000,0.62369996,2.27,0.640845,31.568205,24.2692,888095,888095,2521675,2676730,2676730,294.07,294.13,900,800,214574628864,230.58,298.86,9.16406,290.618,270.6132,5.8,0.019748041,USD,260720181248,0.29363,728261360,730094016,5402698,6589498,1682640000,1685491200,0.0074,0.00211,0.70738,2.29,0.0074,0,-7.911,1672444800,1703980800,1680220800,0.632,6875299840,9.31,12.11,3.16,2:1,920851200,11.135,20.834,0.22584414,0.1712712,1.52,1685664000,NYQ,EQUITY,MCD,MCD,McDonald's Corporation,McDonald's Corporation,-110197800,America/New_York,EDT,23d8bc2b-33aa-36cd-80f6-61c9e181ef67,finmb_139488,-14400000,293.9,346.0,300.0,318.45,320.0,2.0,buy,33,3708100096,5.079,12514100224,49999699968,1.251,1.47,23414800384,31.919,0.12917,13207200000,5002662400,7674100224,0.655,0.041,0.57531,0.53445,0.4541,USD,3.6101
