,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2400 Ellis Road,Durham,NC,27703,United States,919 998 2000,https://www.iqvia.com,Diagnostics & Research,Diagnostics & Research,Healthcare,87000,7,8,9,6,9,1685577600,1672444800,86400,2,216.02,211.15,208.55,213.17,216.02,211.15,208.55,213.17,0.0,1.392253,37.65283,17.818981,647392,647392,1150604,1004730,1004730,213.12,213.29,1000,900,39543275520,165.75,249.11,2.7282515,198.0818,204.9222,0.0,0.0,USD,52072321024,0.07279,184038758,185548992,2361278,1611892,1682640000,1685491200,0.0127,0.00881,0.90117997,1.87,0.0145000005,0,31.978,6.6644254,1672444800,1703980800,1680220800,-0.111,1055000000,5.66,11.96,1.79,3.593,20.381,0.08678377,0.1712712,NYQ,EQUITY,IQV,IQV,"IQVIA Holdings, Inc.",IQVIA Holdings Inc.,1368106200,America/New_York,EDT,a91f775a-c6d1-3b3d-953f-a72e3bb2c3c2,finmb_137473239,-14400000,213.115,285.0,200.0,243.89,244.5,1.7,buy,20,1598000000,8.612,2555000064,13587999744,0.706,0.8,14494000128,229.063,77.695,0.045500003,0.17804001,5028000000,1219374976,2168999936,-0.089,0.024,0.34752,0.17628,0.12736,USD,1.5666
