,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,fiveYearAvgDividendYield,beta,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2000 North M-63,Benton Harbor,MI,49022-2692,United States,269 923 5000,https://www.whirlpoolcorp.com,"Furnishings, Fixtures & Appliances","Furnishings, Fixtures & Appliances",Consumer Cyclical,61000,8,9,9,7,9,1685577600,1672444800,86400,2,146.51,146.01,144.65,146.65,146.51,146.01,144.65,146.65,7.0,0.0478,1684368000,3.46,1.498591,8.172819,132584,132584,718709,662450,662450,145.83,146.15,800,800,8001772032,124.1,178.05,0.41133872,136.2754,141.1307,7.0,0.047778312,USD,15121585152,-0.10338,54211454,54757900,4259968,4219790,1682640000,1685491200,0.077800006,0.01071,0.95891,6.39,0.0921,0,37.473,3.899608,1672444800,1703980800,1680220800,-2011000064,-35.82,17.88,-0.8,2:1,536544000,0.777,9.712,-0.04254347,0.1712712,1.75,1684368000,NYQ,EQUITY,WHR,WHR,Whirlpool Corporation,Whirlpool Corporation,99153000,America/New_York,EDT,e3255905-58b2-3caa-9a35-5532e753ede6,finmb_314515,-14400000,146.13,220.0,90.0,146.83,146.5,3.0,hold,6,1359000064,24.818,1556999936,8285000192,0.497,1.019,19452999680,370.859,353.53,0.038,-0.57401,3073000000,545625024,1240999936,-0.055,0.15345,0.08004,0.056799997,USD,1.2534
