,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1027 Newport Avenue,Pawtucket,RI,02861-1059,United States,401 431 8697,https://www.hasbro.com,Leisure,Leisure,Consumer Cyclical,6490,9,2,5,8,6,1685577600,1672444800,86400,2,61.45,61.09,60.86,61.69,61.45,61.09,60.86,61.69,2.8,0.0456,1690761600,3.2557998,3.19,0.72183,71.01163,12.214,308870,308870,1675282,1403130,1403130,61.04,61.07,800,800,8464850944,45.75,86.5,1.4864697,58.1176,61.0421,2.8,0.0455655,USD,12285709312,0.02111,130533433,138608992,8498745,9867015,1682640000,1685491200,0.061300002,0.059359998,0.87838995,5.3,0.069299996,0,19.703,3.099528,1671926400,1703462400,1680393600,120200000,0.86,5.0,51.15,3:2,921542400,2.157,12.615,-0.2547902,0.1712712,0.7,1682640000,NMS,EQUITY,HAS,HAS,"Hasbro, Inc.","Hasbro, Inc.",322151400,America/New_York,EDT,85fa4f9f-8cea-3895-a266-8d511966de3d,finmb_277746,-14400000,61.07,89.0,63.0,73.5,74.5,1.8,buy,10,372800000,2.69,973900032,4113100032,0.558,1.338,5694600192,149.095,41.109,0.0506,0.04039,2915700000,954150016,327000000,-0.139,0.49845,0.17101999,0.13109,USD,1.0986
