,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,5660 New Northside Drive,3rd Floor,Atlanta,GA,30328,United States,770 857 4700,https://www.ice.com,Financial Data & Stock Exchanges,Financial Data & Stock Exchanges,Financial Services,9010,1,7,8,3,3,1685577600,1672444800,86400,2,111.68,111.21,110.9,112.47,111.68,111.21,110.9,112.47,1.68,0.015,1694649600,0.6023,1.21,0.937323,43.08494,18.567387,868266,868266,2323003,2445460,2445460,111.91,111.94,1400,800,62475558912,88.6,113.15,8.571212,107.8578,102.9184,1.56,0.013968481,USD,78856945664,0.19811001,557022836,559867008,3955117,4567376,1682640000,1685491200,0.0070999996,0.01204,0.90782,1.76,0.0070999996,0,41.444,2.692549,1672444800,1703980800,1680220800,-0.003,1444000000,2.59,6.01,3.48,5:1,1478217600,10.819,17.493,0.19049144,0.1712712,0.42,1686700800,NYQ,EQUITY,ICE,ICE,Intercontinental Exchange Inc.,"Intercontinental Exchange, Inc.",1132151400,America/New_York,EDT,22fb77eb-a937-3612-9faa-55c581785893,finmb_1081952,-14400000,111.59,168.0,117.0,129.52,126.0,2.0,buy,13,2068999936,3.696,4508000256,18356000768,0.035,1.079,7288999936,79.083,13.051,0.01291,0.065560006,7292000000,-1586875008,3451000064,0.009,-0.002,1.0,0.61847,0.51008,USD,0.9703
