,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,801 East 86th Avenue,Merrillville,IN,46410,United States,877 647 5990,https://www.nisource.com,Utilities—Regulated Gas,Utilities—Regulated Gas,Utilities,7117,7,1,1,5,2,1685577600,1672444800,86400,2,27.38,27.32,27.24,27.68,27.38,27.32,27.24,27.68,1.0,0.0365,1690502400,0.6497,3.22,0.466197,18.82653,16.571856,1991110,1991110,3761024,3685400,3685400,27.66,27.67,1200,1400,11431518208,23.78,31.87,1.9234294,27.835,27.3049,0.97,0.03542732,USD,24655869952,0.11951,411489448,413063008,6517808,7289714,1682640000,1685491200,0.015800001,0.0028,0.96346,1.57,0.020599999,0,14.838,1.8651434,1672444800,1703980800,1680220800,-0.22,655000000,1.47,1.67,2.6,2545:1000,1435795200,4.149,12.424,0.014825821,0.1712712,0.25,1682553600,NYQ,EQUITY,NI,NI,NiSource Inc,NiSource Inc.,99153000,America/New_York,EDT,fff6fa4f-e7dd-3c3a-931c-a45d9e626ae7,finmb_53839770,-14400000,27.675,33.0,30.0,31.33,31.0,1.7,buy,9,106400000,0.258,1984600064,11576599552,0.287,0.598,5943300096,144.641,14.538,0.02962,0.089899994,2261100000,-776337472,1512999936,-0.237,0.049,0.38674,0.33391997,0.20423001,USD,2.4939
