,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,totalDebt,totalRevenue,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,1900 Fifth Avenue North,Birmingham,AL,35203,United States,800 734 4667,https://www.regions.com,Banks—Regional,Banks—Regional,Financial Services,20113,7,3,8,8,7,1685577600,1672444800,86400,2,18.12,18.04,17.71,18.04,18.12,18.04,17.71,18.04,0.8,0.0442,1685577600,0.32770002,3.52,1.205633,7.56383,7.830396,1730845,1730845,11195283,10465570,10465570,17.82,17.83,2200,1200,16678476800,13.94,24.33,2.3411674,17.6378,20.6254,0.77,0.04249448,USD,21098203136,0.32411,935121135,938310976,29343601,26432590,1682640000,1685491200,0.0313,0.00236,0.78439003,2.8,0.0401,0,16.29,1.0911602,1672444800,1703980800,1680220800,0.117,2209999872,2.35,2.27,-8.76,12346:10000,1088640000,2.962,-0.050811946,0.1712712,0.2,1685577600,NYQ,EQUITY,RF,RF,Regions Financial Corporation,Regions Financial Corporation,322151400,America/New_York,EDT,3fe3de84-275c-3edc-995e-fff999764322,finmb_271409,-14400000,17.775,25.05,20.0,21.96,22.0,2.3,buy,23,4741000192,5.053,7159000064,7123999744,7.625,0.01451,0.13629,6944000000,2713999872,0.127,0.111,0.0,0.0,0.45326,USD,1.0507
