,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,7001 East Belleview Avenue,Denver,CO,80237,United States,866 405 5012,https://www.westernunion.com,Credit Services,Credit Services,Financial Services,8900,3,1,3,1,1,1685577600,1672444800,86400,2,11.55,11.5,11.48,11.71,11.55,11.5,11.48,11.71,0.94,0.08140001,1686787200,0.47,4.68,0.873943,5.8325,6.98503,2447223,2447223,6518679,6487710,6487710,11.69,11.7,3200,2900,4368168960,10.07,17.42,1.0026325,11.561,13.00935,0.94,0.08138528,USD,5559205376,0.17653,371655757,374422016,18614343,21138043,1682640000,1685491200,0.0497,0.0038299998,1.03763,2.81,0.0712,0,1.476,7.9031167,1672444800,1703980800,1680220800,-0.482,769100032,2.0,1.67,23.0,1.276,5.505,-0.2803738,0.1712712,0.235,1686787200,NYQ,EQUITY,WU,WU,Western Union Company (The),The Western Union Company,1159795800,America/New_York,EDT,1a3bc171-8f48-3622-ace2-0c56d05b0357,finmb_909408,-14400000,11.665,18.0,10.0,12.21,11.75,3.2,hold,14,1228600064,3.281,1009900032,2462700032,0.256,0.373,4356700160,445.496,11.389,0.06177,1.6985401,1849100000,737387520,518900000,-0.459,-0.103,0.4026,0.2318,0.18966,USD,2.5578
