,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,revenuePerShare,returnOnAssets,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,2401 Utah Avenue South,Seattle,WA,98134,United States,206 447 1575,https://www.starbucks.com,Restaurants,Restaurants,Consumer Cyclical,402000,3,3,3,2,1,1685577600,1672444800,86400,2,101.87,101.86,100.9,102.48,101.87,101.86,100.9,102.48,2.12,0.0208,1683763200,0.66230005,1.92,0.953521,32.925327,24.673965,1512122,1512122,6272677,7318750,7318750,101.36,101.37,800,900,116256432128,72.03,115.48,3.419498,104.5148,99.30955,2.08,0.020418178,USD,137885270016,0.10456,1122612200,1146400000,13612902,14600990,1682640000,1685491200,0.0119,0.020739999,0.74216,1.9,0.0121,0,-7.417,1664668800,1696204800,1680393600,0.347,3554800128,3.08,4.11,1.82,2:1,1428537600,4.056,22.006,0.39624453,0.1712712,0.53,1683763200,NMS,EQUITY,SBUX,SBUX,Starbucks Corporation,Starbucks Corporation,709565400,America/New_York,EDT,008ad8c5-a728-3e78-9380-bba1f5a13a9e,finmb_34745,-14400000,101.41,136.0,95.0,115.62,117.0,2.5,buy,29,3451200000,3.01,6265699840,24545200128,0.508,0.772,33998100480,29.62,0.10421,8385400000,2434475008,4725300224,0.362,0.142,0.26258,0.1843,0.14132,USD,1.4072
