,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,10 Hudson Yards,New York,NY,10001,United States,212 946 8400,https://www.tapestry.com,Luxury Goods,Luxury Goods,Consumer Cyclical,12600,5,2,8,6,4,1685577600,1672444800,86400,2,43.37,43.03,42.81,43.3894,43.37,43.03,42.81,43.3894,1.2,0.0276,1686182400,0.3125,1.484507,11.771739,10.192941,738348,738348,3233108,2501310,2501310,43.38,43.37,1100,800,10041489408,27.53,47.48,1.5063063,41.3698,38.6396,1.15,0.026516026,USD,12697270272,0.13510999,230940148,231798000,8893281,10240465,1682640000,1685491200,0.038399998,0.00259,0.97927004,2.22,0.0523,0,9.764,4.436706,1656720000,1688256000,1680307200,0.522,900700032,3.68,4.25,0.77,2:1,1112659200,1.905,9.503,0.34898913,0.1712712,0.3,1686182400,NYQ,EQUITY,TPR,TPR,"Tapestry, Inc.","Tapestry, Inc.",970839000,America/New_York,EDT,cf2a8431-f04b-3f34-984e-49dc1f2b1c89,finmb_526573,-14400000,43.32,60.0,38.3,50.07,51.0,2.0,buy,18,651800000,2.812,1336099968,3296000000,0.956,1.936,6666299904,145.622,27.681,0.1011,0.37542,4650400000,504162496,811600000,0.696,0.05,0.69925004,0.20042999,0.17377001,USD,0.9659
