,address1,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,8020 Katy Freeway,Houston,TX,77024-1908,United States,(713) 570-3000,(713) 570-3100,https://www.crowncastle.com,REIT—Specialty,REIT—Specialty,Real Estate,5000,2,4,2,8,3,1685577600,1672444800,86400,2,114.61,114.12,112.24,114.4,114.61,114.12,112.24,114.4,6.26,0.0546,1686700800,1.5725,3.37,0.66338,29.362694,32.568966,661920,661920,2252690,2301960,2301960,113.35,113.45,800,900,49152270336,110.22,184.92,7.0047417,119.4482,135.168,6.07,0.05296222,USD,78034067456,0.23828,431359825,433671008,4617901,4180799,1682640000,1685491200,0.0106,0.0035499998,0.92705,1.85,0.0123000005,0,16.643,6.81007,1672444800,1703980800,1680220800,-0.007,1672000000,3.86,3.48,-6.92,11.121,18.913,-0.29235613,0.1712712,1.565,1686700800,NYQ,EQUITY,CCI,CCI,Crown Castle Inc.,Crown Castle Inc.,903447000,America/New_York,EDT,9a57ae65-7908-3165-b69c-57474f0c4bfe,finmb_27198,-14400000,113.34,162.0,135.0,149.07,149.0,2.5,buy,15,187000000,0.431,4126000128,28518000640,0.346,0.523,7016999936,394.822,16.206,0.03932,0.21915,4918000000,1399000064,2926000128,-0.005,0.018,0.70386004,0.588,0.35015,USD,3.7698
