,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,300 Renaissance Center,Detroit,MI,48265-3000,United States,313 667 1500,https://www.gm.com,Auto Manufacturers,Auto Manufacturers,Consumer Cyclical,167000,9,3,7,4,5,1685577600,1672444800,86400,2,37.96,37.7,36.915,37.84,37.96,37.7,36.915,37.84,0.36,0.0095,1685577600,0.0417,1.339788,5.729876,5.685868,6246543,6246543,14141788,16577760,16577760,37.06,37.07,1200,1400,51455287296,30.33,43.63,0.32011303,34.016,36.6066,0.27,0.007112751,USD,150147088384,0.05842,1386314561,1390119936,33198454,32539926,1682640000,1685491200,0.0239,0.002,0.84059,2.41,0.0239,0,49.912,0.7416052,1672444800,1703980800,1680220800,-0.185,9297000448,6.46,6.51,0.35,0.934,8.451,0.16299021,0.1712712,0.09,1685577600,NYQ,EQUITY,GM,GM,General Motors Company,General Motors Company,1290090600,America/New_York,EDT,64f3bd17-41ab-3d6b-a545-a1ae09bb8728,finmb_61206100,-14400000,37.015,86.0,30.0,47.19,42.0,2.2,buy,23,23808000000,17.127,17766000640,116831002624,0.823,1.096,160740999168,157.386,112.446,0.02902,0.13088,21154000000,-1942125056,17025000448,0.252,0.111,0.13392,0.110530004,0.074889995,USD,1.5404
