,address1,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,3600 Las Vegas Boulevard South,Las Vegas,NV,89109,United States,702 693 7120,https://www.mgmresorts.com,Resorts & Casinos,Resorts & Casinos,Consumer Cyclical,57000,3,4,1,1,1,1685577600,1672444800,86400,2,42.64,42.47,42.24,42.98,42.64,42.47,42.24,42.98,0.01,0.0002,1670457600,0.0016,1.01,2.073943,8.964509,16.389313,1353662,1353662,4366745,4681560,4681560,42.72,42.73,800,800,15621528576,26.41,46.37,1.1077516,42.6722,38.7052,0.007,0.0001641651,USD,43619360768,0.13884,296747263,363799008,10891551,7054385,1682640000,1685491200,0.0299,0.17948,0.67921996,2.22,0.0375,0,13.178,3.2584608,1672444800,1703980800,1680220800,1936311040,4.79,2.62,-0.07,2:1,1116460800,3.093,23.151,0.5410192,0.1712712,0.003,1670457600,NYQ,EQUITY,MGM,MGM,MGM Resorts International,MGM Resorts International,578583000,America/New_York,EDT,7545bfa0-2e8c-3cdf-b20b-cc3fa52a4794,finmb_286798,-14400000,42.94,75.0,46.9,57.31,58.0,2.2,buy,16,4505317888,12.384,1884152064,32220184576,1.849,2.191,14102013952,615.857,35.975,-0.02301,0.09466,6474502000,1945164544,2040033024,0.359,0.49401,0.13361,-0.10727,USD,
