,address1,city,state,zip,country,phone,fax,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,earningsQuarterlyGrowth,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,earningsGrowth,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,777 - 106th Avenue N.E.,Bellevue,WA,98004,United States,425 468 7400,425 468 8216,https://www.paccar.com,Farm & Heavy Construction Machinery,Farm & Heavy Construction Machinery,Industrials,31100,8,9,4,5,7,1685577600,1672444800,86400,2,78.63,78.25,76.88,78.35,78.63,78.25,76.88,78.35,1.0,0.0127,1684195200,0.1583,1.58,0.936267,12.924167,12.07866,570800,570800,2741230,2283830,2283830,77.48,77.51,1100,1300,40523386880,51.333332,80.15,1.3148235,73.092,68.405334,0.96,0.012209081,USD,47149539328,0.10204001,512591829,522555008,9672695,8174820,1682640000,1685491200,0.0185,0.01768,0.69898003,3.94,0.0212,0,26.584,2.91698,1672444800,1703980800,1680220800,0.222,3144999936,6.0,6.42,-0.93,3:2,1675814400,1.53,9.767,0.3956337,0.1712712,0.25,1684195200,NMS,EQUITY,PCAR,PCAR,PACCAR Inc.,PACCAR Inc,322151400,America/New_York,EDT,a651af06-ddff-33da-a205-e92caec18049,finmb_294721,-14400000,77.545,103.0,73.0,81.37,80.0,2.8,hold,18,5922200064,11.341,4827400192,12012800000,3.539,4.113,30820399104,86.535,58.944,0.08575,0.24169001,4612200000,121487504,3252499968,0.218,0.309,0.17358999,0.15663,0.1456,USD,7.4718
