,address1,address2,city,state,zip,country,phone,website,industry,industryDisp,sector,fullTimeEmployees,auditRisk,boardRisk,compensationRisk,shareHolderRightsRisk,overallRisk,governanceEpochDate,compensationAsOfEpochDate,maxAge,priceHint,previousClose,open,dayLow,dayHigh,regularMarketPreviousClose,regularMarketOpen,regularMarketDayLow,regularMarketDayHigh,dividendRate,dividendYield,exDividendDate,payoutRatio,fiveYearAvgDividendYield,beta,trailingPE,forwardPE,volume,regularMarketVolume,averageVolume,averageVolume10days,averageDailyVolume10Day,bid,ask,bidSize,askSize,marketCap,fiftyTwoWeekLow,fiftyTwoWeekHigh,priceToSalesTrailing12Months,fiftyDayAverage,twoHundredDayAverage,trailingAnnualDividendRate,trailingAnnualDividendYield,currency,enterpriseValue,profitMargins,floatShares,sharesOutstanding,sharesShort,sharesShortPriorMonth,sharesShortPreviousMonthDate,dateShortInterest,sharesPercentSharesOut,heldPercentInsiders,heldPercentInstitutions,shortRatio,shortPercentOfFloat,impliedSharesOutstanding,bookValue,priceToBook,lastFiscalYearEnd,nextFiscalYearEnd,mostRecentQuarter,netIncomeToCommon,trailingEps,forwardEps,pegRatio,lastSplitFactor,lastSplitDate,enterpriseToRevenue,enterpriseToEbitda,52WeekChange,SandP52WeekChange,lastDividendValue,lastDividendDate,exchange,quoteType,symbol,underlyingSymbol,shortName,longName,firstTradeDateEpochUtc,timeZoneFullName,timeZoneShortName,uuid,messageBoardId,gmtOffSetMilliseconds,currentPrice,targetHighPrice,targetLowPrice,targetMeanPrice,targetMedianPrice,recommendationMean,recommendationKey,numberOfAnalystOpinions,totalCash,totalCashPerShare,ebitda,totalDebt,quickRatio,currentRatio,totalRevenue,debtToEquity,revenuePerShare,returnOnAssets,returnOnEquity,grossProfits,freeCashflow,operatingCashflow,revenueGrowth,grossMargins,ebitdaMargins,operatingMargins,financialCurrency,trailingPegRatio
0,5215 North O'Connor Boulevard,Suite 700,Irving,TX,75039,United States,972 443 6500,https://www.flowserve.com,Specialty Industrial Machinery,Specialty Industrial Machinery,Industrials,16000,6,2,5,1,2,1685577600,1672444800,86400,2,36.57,36.21,35.9242,36.4,36.57,36.21,35.9242,36.4,0.8,0.0219,1687392000,0.45450002,2.19,1.632746,20.500002,16.107143,171806,171806,871054,969010,969010,36.11,36.12,800,800,4731856384,23.89,38.86,1.2536821,34.452,31.7528,0.8,0.021875855,USD,5870495744,0.061279997,130431773,131149000,2434306,3279080,1682640000,1685491200,0.0186,0.00413,1.07531,2.49,0.0207,0,14.108,2.5574143,1672444800,1703980800,1680220800,231275008,1.76,2.24,2.02,3:1,1372032000,1.555,15.622,0.28631723,0.1712712,0.2,1679529600,NYQ,EQUITY,FLS,FLS,Flowserve Corporation,Flowserve Corporation,322151400,America/New_York,EDT,12bc3bff-0165-35bb-a134-97aa795a4c95,finmb_267555,-14400000,36.08,45.0,34.0,39.9,40.0,2.4,buy,10,404726016,3.086,375776992,1445718016,1.166,1.923,3774366976,76.912,28.865,0.03742,0.13168,1003511000,12009500,13351000,0.194,0.28908002,0.09956,0.07598,USD,2.2164
