Date,Open,High,Low,Close,Adj Close,Volume
2022-06-01,258.19000244140625,263.1400146484375,255.38999938964844,257.4200134277344,256.2427673339844,1118000
2022-06-02,257.42999267578125,268.44000244140625,257.42999267578125,267.4800109863281,266.2567138671875,669600
2022-06-03,264.8900146484375,270.80999755859375,262.8699951171875,268.19000244140625,266.9634704589844,809300
2022-06-06,267.6600036621094,270.3699951171875,260.1700134277344,269.04998779296875,267.8195495605469,987100
2022-06-07,264.94000244140625,272.1000061035156,259.3900146484375,267.0400085449219,265.8187561035156,779900
2022-06-08,263.989990234375,264.6499938964844,252.5800018310547,253.8800048828125,252.7189483642578,829900
2022-06-09,252.4499969482422,258.7300109863281,251.35000610351562,252.27000427246094,251.1162872314453,682000
2022-06-10,247.49000549316406,250.99000549316406,243.49000549316406,247.17999267578125,246.049560546875,848600
2022-06-13,242.97000122070312,245.5800018310547,238.02000427246094,239.6999969482422,238.60379028320312,1068900
2022-06-14,242.82000732421875,245.9600067138672,236.5800018310547,239.47000122070312,238.3748321533203,776100
2022-06-15,241.22000122070312,246.9199981689453,238.3000030517578,242.25,241.14212036132812,700400
2022-06-16,236.7899932861328,238.6699981689453,232.5,234.9499969482422,233.87548828125,1022400
2022-06-17,235.3000030517578,238.1999969482422,231.6999969482422,232.10000610351562,231.0385284423828,1482200
2022-06-21,236.5,240.27000427246094,235.0399932861328,238.35000610351562,237.2599639892578,745300
2022-06-22,235.30999755859375,238.27000427246094,233.82000732421875,235.6999969482422,234.6220703125,623800
2022-06-23,237.86000061035156,248.02999877929688,235.5500030517578,247.6199951171875,246.487548828125,848200
2022-06-24,250.25999450683594,262.42999267578125,250.0,257.7200012207031,256.5413513183594,1305000
2022-06-27,263.55999755859375,265.95001220703125,258.5,260.05999755859375,258.87066650390625,873400
2022-06-28,259.3599853515625,264.69000244140625,250.02000427246094,250.72000122070312,249.57337951660156,695900
2022-06-29,252.32000732421875,256.8299865722656,245.8800048828125,255.2899932861328,254.12246704101562,709400
2022-06-30,251.02000427246094,259.7099914550781,249.11000061035156,256.2799987792969,255.10794067382812,977600
2022-07-01,254.86000061035156,261.6300048828125,252.0,261.010009765625,259.81634521484375,811000
2022-07-05,257.69000244140625,259.6400146484375,252.39999389648438,259.0199890136719,257.83538818359375,713100
2022-07-06,262.45001220703125,266.7799987792969,258.5400085449219,264.19000244140625,262.9817810058594,587000
2022-07-07,266.2900085449219,274.1300048828125,265.5199890136719,273.69000244140625,272.4383544921875,798900
2022-07-08,272.8999938964844,275.9100036621094,266.8800048828125,273.0199890136719,271.7713928222656,669100
2022-07-11,269.6400146484375,271.3699951171875,267.95001220703125,269.5299987792969,268.29736328125,579100
2022-07-12,265.19000244140625,271.3800048828125,262.2099914550781,262.80999755859375,261.60809326171875,957100
2022-07-13,254.38999938964844,259.3599853515625,247.55999755859375,249.32000732421875,248.17977905273438,1014900
2022-07-14,246.1999969482422,251.8000030517578,243.5,250.89999389648438,249.75253295898438,670100
2022-07-15,254.27000427246094,258.82000732421875,252.88999938964844,255.30999755859375,254.1423797607422,728800
2022-07-18,257.5799865722656,264.0799865722656,256.8999938964844,261.5,260.3040771484375,739900
2022-07-19,264.0299987792969,271.8900146484375,261.6600036621094,270.6499938964844,269.4122314453125,495400
2022-07-20,270.2300109863281,276.9800109863281,268.79998779296875,276.6199951171875,275.3549499511719,626300
2022-07-21,276.989990234375,284.7300109863281,275.8800048828125,282.17999267578125,280.8895263671875,1086100
2022-07-22,282.5,284.0899963378906,277.5199890136719,278.9599914550781,277.6842041015625,885100
2022-07-25,277.80999755859375,280.489990234375,272.92999267578125,275.54998779296875,274.28985595703125,809900
2022-07-26,274.5799865722656,278.1000061035156,269.3800048828125,273.1000061035156,271.8510437011719,915900
2022-07-27,272.9800109863281,274.0899963378906,262.6000061035156,273.4800109863281,272.22930908203125,1767000
2022-07-28,276.80999755859375,294.5199890136719,276.07000732421875,293.1600036621094,291.8193054199219,1173100
2022-07-29,291.44000244140625,304.3399963378906,290.9700012207031,303.510009765625,302.1219787597656,1316400
2022-08-01,300.0,306.3500061035156,298.94000244140625,303.7900085449219,302.40069580078125,874300
2022-08-02,303.2300109863281,303.2300109863281,293.8800048828125,294.1600036621094,292.8147277832031,1131700
2022-08-03,295.9800109863281,297.4800109863281,292.0899963378906,295.70001220703125,294.3476867675781,727500
2022-08-04,295.7699890136719,299.2099914550781,293.260009765625,299.0799865722656,297.71221923828125,529900
2022-08-05,294.7300109863281,303.3399963378906,294.2799987792969,303.1700134277344,301.78350830078125,651500
2022-08-08,304.3299865722656,309.80999755859375,303.1499938964844,306.9100036621094,305.50640869140625,752400
2022-08-09,305.510009765625,307.4800109863281,299.2799987792969,301.9200134277344,300.53924560546875,868900
2022-08-10,309.17999267578125,317.1300048828125,306.6700134277344,315.3800048828125,313.93768310546875,889800
2022-08-11,317.45001220703125,323.7200012207031,314.7799987792969,315.3900146484375,313.9476623535156,852100
2022-08-12,317.1600036621094,319.0,311.6199951171875,314.30999755859375,312.87255859375,724000
2022-08-15,314.32000732421875,316.20001220703125,309.30999755859375,312.2900085449219,310.86181640625,695200
2022-08-16,311.29998779296875,313.489990234375,308.30999755859375,310.07000732421875,308.6519775390625,519800
2022-08-17,304.6499938964844,305.8500061035156,296.3999938964844,303.2200012207031,301.833251953125,951200
2022-08-18,302.6600036621094,306.8299865722656,302.1099853515625,303.30999755859375,301.9228515625,509500
2022-08-19,300.0199890136719,300.5400085449219,295.05999755859375,297.0400085449219,295.6815490722656,668500
2022-08-22,292.5400085449219,294.9599914550781,289.94000244140625,291.9100036621094,290.57501220703125,801800
2022-08-23,291.54998779296875,294.55999755859375,290.1700134277344,291.95001220703125,290.6148376464844,478800
2022-08-24,293.3299865722656,294.9599914550781,290.489990234375,291.3699951171875,290.0374755859375,586800
2022-08-25,293.95001220703125,300.9800109863281,291.6099853515625,300.9100036621094,299.53387451171875,610700
