Date,Open,High,Low,Close,Adj Close,Volume
2022-06-01,66.3499984741211,67.38999938964844,65.33000183105469,66.8499984741211,62.960079193115234,2558000
2022-06-02,66.5199966430664,67.6500015258789,66.29000091552734,67.41000366210938,63.48749923706055,1715100
2022-06-03,67.4000015258789,67.66000366210938,66.80000305175781,67.2699966430664,63.35564041137695,1539900
2022-06-06,67.70999908447266,67.88999938964844,66.83999633789062,67.13999938964844,63.23320388793945,1525600
2022-06-07,66.9000015258789,69.16999816894531,66.76000213623047,69.13999938964844,65.11682891845703,2094000
2022-06-08,68.95999908447266,69.72000122070312,68.02999877929688,68.48999786376953,64.50464630126953,1976400
2022-06-09,68.23999786376953,68.33000183105469,66.12000274658203,66.19000244140625,62.33848190307617,1747700
2022-06-10,65.0,65.5199966430664,63.849998474121094,64.73999786376953,60.97285842895508,2587700
2022-06-13,63.0,63.099998474121094,60.33000183105469,61.099998474121094,57.54467010498047,3858800
2022-06-14,61.45000076293945,62.15999984741211,59.689998626708984,60.38999938964844,56.875980377197266,2810400
2022-06-15,60.41999816894531,61.08000183105469,58.2599983215332,59.689998626708984,56.216712951660156,3090600
2022-06-16,58.04999923706055,58.310001373291016,55.38999938964844,55.72999954223633,52.48714065551758,4979100
2022-06-17,55.58000183105469,56.16999816894531,52.349998474121094,53.38999938964844,50.283302307128906,8283500
2022-06-21,54.7400016784668,56.08000183105469,54.369998931884766,55.540000915527344,52.308197021484375,3820300
2022-06-22,53.41999816894531,54.790000915527344,52.720001220703125,53.81999969482422,50.68828201293945,3740800
2022-06-23,54.13999938964844,54.31999969482422,52.189998626708984,53.310001373291016,50.20795822143555,3352200
2022-06-24,54.16999816894531,55.02000045776367,53.54999923706055,54.56999969482422,51.39463806152344,4258300
2022-06-27,55.099998474121094,57.08000183105469,55.099998474121094,56.66999816894531,53.3724365234375,3580600
2022-06-28,57.869998931884766,58.900001525878906,56.689998626708984,56.97999954223633,53.664405822753906,3288000
2022-06-29,57.83000183105469,57.900001525878906,55.79999923706055,56.130001068115234,52.86386489868164,2572300
2022-06-30,55.0,56.060001373291016,54.650001525878906,55.5,52.27052688598633,3841700
2022-07-01,55.849998474121094,57.0,54.439998626708984,56.75,53.44778823852539,3130800
2022-07-05,55.529998779296875,55.59000015258789,53.27000045776367,55.099998474121094,51.893798828125,3492400
2022-07-06,54.380001068115234,55.560001373291016,52.959999084472656,54.22999954223633,51.07442092895508,4450000
2022-07-07,55.40999984741211,56.84000015258789,55.40999984741211,56.5099983215332,53.22175216674805,2539800
2022-07-08,56.84000015258789,57.400001525878906,55.77000045776367,56.81999969482422,53.51371383666992,2253600
2022-07-11,55.97999954223633,56.06999969482422,54.59000015258789,55.779998779296875,52.53422927856445,2911900
2022-07-12,54.689998626708984,55.5,54.189998626708984,55.0,51.79962158203125,2159300
2022-07-13,54.0,55.61000061035156,54.0,55.029998779296875,51.8278694152832,1857500
2022-07-14,53.36000061035156,54.93000030517578,52.7599983215332,54.849998474121094,51.658348083496094,3525100
2022-07-15,55.97999954223633,56.11000061035156,54.970001220703125,55.70000076293945,52.45888900756836,1963400
2022-07-18,56.5,57.400001525878906,56.43000030517578,56.959999084472656,53.64556884765625,2211400
2022-07-19,57.0,58.650001525878906,57.0,58.36000061035156,54.964107513427734,2111200
2022-07-20,58.029998779296875,58.88999938964844,57.470001220703125,58.43000030517578,55.03003692626953,2065900
2022-07-21,56.939998626708984,58.40999984741211,56.22999954223633,58.400001525878906,55.00178146362305,2752200
2022-07-22,58.83000183105469,59.279998779296875,57.58000183105469,57.9900016784668,54.61563491821289,1474500
2022-07-25,58.599998474121094,59.290000915527344,57.880001068115234,59.13999938964844,55.6987190246582,2579900
2022-07-26,59.619998931884766,60.400001525878906,59.369998931884766,60.040000915527344,56.54635238647461,2589200
2022-07-27,60.369998931884766,60.54999923706055,59.43000030517578,60.290000915527344,56.781803131103516,2144100
2022-07-28,60.880001068115234,60.970001220703125,59.2599983215332,60.369998931884766,56.85714340209961,2203700
2022-07-29,60.11000061035156,60.56999969482422,59.470001220703125,59.7400016784668,57.14891815185547,2843700
2022-08-01,58.9900016784668,59.400001525878906,57.849998474121094,59.119998931884766,56.555809020996094,2314700
2022-08-02,58.9900016784668,59.29999923706055,57.56999969482422,58.810001373291016,56.259254455566406,3496500
2022-08-03,59.29999923706055,59.70000076293945,58.29999923706055,58.97999954223633,56.421878814697266,2370800
2022-08-04,58.619998931884766,58.619998931884766,57.529998779296875,57.619998931884766,55.12086486816406,2583600
2022-08-05,57.20000076293945,58.72999954223633,56.75,58.54999923706055,56.01053237915039,2365700
2022-08-08,58.779998779296875,60.060001373291016,58.779998779296875,59.209999084472656,56.641902923583984,2631300
2022-08-09,59.56999969482422,61.59000015258789,59.5,61.380001068115234,58.71778869628906,3121200
2022-08-10,61.95000076293945,62.459999084472656,61.22999954223633,62.2599983215332,59.55961608886719,2251600
2022-08-11,63.2400016784668,65.41000366210938,62.959999084472656,64.95999908447266,62.142513275146484,3234900
2022-08-12,64.72000122070312,64.9000015258789,64.13999938964844,64.3499984741211,61.5589714050293,2113700
2022-08-15,62.84000015258789,63.790000915527344,62.29999923706055,63.47999954223633,60.72670364379883,1934000
2022-08-16,63.650001525878906,64.04000091552734,63.029998779296875,63.29999923706055,60.554508209228516,1840600
2022-08-17,62.91999816894531,63.630001068115234,62.29999923706055,62.959999084472656,60.22925567626953,1828900
2022-08-18,63.43000030517578,64.37999725341797,63.43000030517578,64.30000305175781,61.51114273071289,1739100
2022-08-19,64.11000061035156,64.36000061035156,63.720001220703125,63.95000076293945,61.17631912231445,1478200
2022-08-22,63.459999084472656,63.81999969482422,62.91999816894531,63.5,60.74583435058594,1954500
