Date,Open,High,Low,Close,Adj Close,Volume
2022-06-01,523.219970703125,525.0,499.55999755859375,505.7900085449219,497.1039733886719,1026100
2022-06-02,503.05999755859375,523.7899780273438,502.04998779296875,523.2999877929688,514.3132934570312,1160000
2022-06-03,512.6900024414062,521.27001953125,509.2099914550781,513.97998046875,505.1533203125,1330400
2022-06-06,526.6699829101562,532.8900146484375,513.7000122070312,516.260009765625,507.3941345214844,785200
2022-06-07,509.4200134277344,524.969970703125,508.3500061035156,523.4400024414062,514.4508666992188,1150200
2022-06-08,521.8699951171875,524.0700073242188,507.95001220703125,512.1300048828125,503.3351135253906,900900
2022-06-09,503.0799865722656,513.4000244140625,493.1600036621094,493.45001220703125,484.9758605957031,865200
2022-06-10,485.20001220703125,488.3599853515625,473.80999755859375,474.4100036621094,466.2628479003906,1098700
2022-06-13,455.010009765625,462.29998779296875,445.19000244140625,447.0799865722656,439.4021911621094,1483300
2022-06-14,453.29998779296875,455.4100036621094,445.1000061035156,449.7699890136719,443.5340576171875,1168900
2022-06-15,449.7699890136719,462.7799987792969,444.4599914550781,453.6400146484375,447.3504638671875,1565900
2022-06-16,441.55999755859375,443.0299987792969,412.69000244140625,418.29998779296875,412.5003967285156,1904200
2022-06-17,417.1199951171875,424.2200012207031,411.3900146484375,419.4599914550781,413.64434814453125,1791700
2022-06-21,427.25,442.32000732421875,426.989990234375,433.0400085449219,427.03607177734375,1212600
2022-06-22,423.2699890136719,434.67999267578125,420.5199890136719,425.6300048828125,419.7287902832031,1107800
2022-06-23,431.3500061035156,431.3500061035156,415.42999267578125,424.0799865722656,418.2002868652344,903000
2022-06-24,432.3399963378906,450.4100036621094,431.20001220703125,450.19000244140625,443.9482727050781,1421700
2022-06-27,456.1199951171875,457.2300109863281,446.25,449.7900085449219,443.5538330078125,769500
2022-06-28,451.3800048828125,459.2699890136719,436.7699890136719,438.260009765625,432.1836853027344,937900
2022-06-29,432.45001220703125,434.0,425.0,427.04998779296875,421.1291198730469,1175100
2022-06-30,419.0199890136719,436.739990234375,415.0,426.1499938964844,420.2416076660156,1066300
2022-07-01,409.1000061035156,414.70001220703125,386.510009765625,394.8299865722656,389.3558044433594,2950000
2022-07-05,379.6700134277344,391.0,375.8699951171875,388.7699890136719,383.37982177734375,2688200
2022-07-06,391.0299987792969,396.79998779296875,383.6600036621094,391.69000244140625,386.25933837890625,1251600
2022-07-07,403.2200012207031,417.4200134277344,402.0199890136719,414.8800048828125,409.12786865234375,1375300
2022-07-08,409.17999267578125,417.17999267578125,405.3599853515625,415.1199951171875,409.3644714355469,921300
2022-07-11,409.05999755859375,410.0299987792969,398.45001220703125,402.4100036621094,396.8307189941406,1113700
