Date,Open,High,Low,Close,Adj Close,Volume
2022-06-01,125.86000061035156,126.08000183105469,122.58999633789062,124.62999725341797,124.62999725341797,2051800
2022-06-02,124.48999786376953,130.36000061035156,124.05000305175781,129.0500030517578,129.0500030517578,2453300
2022-06-03,126.97000122070312,129.0,126.63999938964844,126.97000122070312,126.97000122070312,1688300
2022-06-06,127.87000274658203,128.36000061035156,126.52999877929688,126.98999786376953,126.98999786376953,1971500
2022-06-07,125.58000183105469,134.82000732421875,125.51000213623047,131.64999389648438,131.64999389648438,2697500
2022-06-08,132.0,133.99000549316406,130.25999450683594,131.39999389648438,131.39999389648438,1559300
2022-06-09,131.39999389648438,133.69000244140625,129.1199951171875,129.22999572753906,129.22999572753906,2966200
2022-06-10,126.5,128.74000549316406,124.93000030517578,127.94999694824219,127.94999694824219,2465400
2022-06-13,125.7699966430664,127.5199966430664,122.66000366210938,123.19000244140625,123.19000244140625,3097300
2022-06-14,124.20999908447266,124.76000213623047,120.4800033569336,121.41000366210938,121.41000366210938,2039000
2022-06-15,122.1500015258789,127.83999633789062,121.83999633789062,126.16000366210938,126.16000366210938,2361100
2022-06-16,123.91999816894531,125.63999938964844,122.08999633789062,124.9000015258789,124.9000015258789,2072500
2022-06-17,125.5,128.0,123.62000274658203,125.80999755859375,125.80999755859375,3398400
2022-06-21,125.29000091552734,129.0,124.87000274658203,128.77999877929688,128.77999877929688,2854900
2022-06-22,127.94999694824219,130.4499969482422,127.58999633789062,128.60000610351562,128.60000610351562,1524400
2022-06-23,130.0500030517578,131.58999633789062,128.32000732421875,130.0500030517578,130.0500030517578,1656400
2022-06-24,130.66000366210938,134.1699981689453,130.60000610351562,133.6199951171875,133.6199951171875,4585800
2022-06-27,132.5,133.60000610351562,127.93000030517578,129.2100067138672,129.2100067138672,2490000
2022-06-28,129.99000549316406,131.3800048828125,126.05000305175781,126.18000030517578,126.18000030517578,1705700
2022-06-29,125.55000305175781,125.98999786376953,123.27999877929688,125.52999877929688,125.52999877929688,1697300
2022-06-30,124.19999694824219,124.66999816894531,121.05000305175781,122.52999877929688,122.52999877929688,1679900
2022-07-01,122.77999877929688,125.04000091552734,121.7300033569336,124.86000061035156,124.86000061035156,1003500
2022-07-05,123.37000274658203,127.94000244140625,121.95999908447266,127.04000091552734,127.04000091552734,1783500
2022-07-06,127.2699966430664,127.72000122070312,124.9000015258789,125.62000274658203,125.62000274658203,966900
2022-07-07,125.23999786376953,127.52999877929688,124.19999694824219,126.81999969482422,126.81999969482422,1463400
