Date,Open,High,Low,Close,Adj Close,Volume
2022-06-01,455.760009765625,457.3999938964844,444.75,447.5899963378906,444.6201171875,521700
2022-06-02,449.0,450.1499938964844,439.44000244140625,449.54998779296875,446.5671081542969,474300
2022-06-03,446.4100036621094,447.2300109863281,441.80999755859375,442.4100036621094,439.4745178222656,256400
2022-06-06,443.9800109863281,449.0,441.44000244140625,444.1000061035156,441.1532897949219,365700
2022-06-07,445.17999267578125,450.6600036621094,441.3900146484375,449.7799987792969,446.79559326171875,400200
2022-06-08,446.4800109863281,455.5,445.3900146484375,450.5199890136719,447.53070068359375,424100
2022-06-09,450.4700012207031,453.8999938964844,446.7099914550781,449.6199951171875,446.6366882324219,693000
2022-06-10,443.6700134277344,448.760009765625,442.55999755859375,444.19000244140625,441.24273681640625,627100
2022-06-13,434.0,436.3999938964844,423.3699951171875,426.2799987792969,423.4515380859375,984800
2022-06-14,424.0199890136719,427.9700012207031,419.5299987792969,423.92999267578125,421.11712646484375,686800
2022-06-15,425.82000732421875,437.92999267578125,425.82000732421875,433.2200012207031,430.3454895019531,820600
2022-06-16,423.29998779296875,425.55999755859375,418.70001220703125,423.2099914550781,420.4018859863281,982600
2022-06-17,426.7699890136719,430.82000732421875,422.6199951171875,428.44000244140625,425.5971984863281,1693400
2022-06-21,434.5899963378906,455.3900146484375,432.3699951171875,448.9800109863281,446.0009460449219,1063000
2022-06-22,444.0,456.489990234375,444.0,448.04998779296875,445.07708740234375,932100
2022-06-23,450.8999938964844,457.0,448.6300048828125,454.6400146484375,451.6233825683594,1021400
2022-06-24,454.70001220703125,457.3599853515625,446.0400085449219,456.80999755859375,453.7789611816406,2498300
2022-06-27,457.07000732421875,469.8500061035156,455.75,464.3900146484375,461.3086853027344,856300
2022-06-28,466.92999267578125,477.44000244140625,461.5799865722656,462.19000244140625,459.123291015625,912000
2022-06-29,462.5799865722656,471.69000244140625,457.57000732421875,468.3299865722656,466.01702880859375,719400
2022-06-30,467.45001220703125,471.8500061035156,464.80999755859375,468.07000732421875,465.7583312988281,1210000
2022-07-01,466.69000244140625,479.7300109863281,463.2200012207031,478.9599914550781,476.5945739746094,902300
2022-07-05,474.1400146484375,476.9100036621094,459.44000244140625,472.9200134277344,470.5843811035156,877700
2022-07-06,475.3699951171875,480.7900085449219,472.20001220703125,477.4800109863281,475.1218566894531,926700
2022-07-07,478.0,480.69000244140625,475.5,476.3500061035156,473.9974670410156,667800
2022-07-08,473.3900146484375,490.1199951171875,471.94000244140625,483.3800048828125,480.9927673339844,914200
2022-07-11,480.3999938964844,490.7699890136719,480.3999938964844,487.0299987792969,484.6247253417969,805700
2022-07-12,483.239990234375,488.989990234375,481.1199951171875,483.1700134277344,480.78375244140625,696500
2022-07-13,478.8599853515625,484.54998779296875,473.25,473.55999755859375,471.2212219238281,849900
2022-07-14,470.0,474.6300048828125,463.57000732421875,472.6000061035156,470.2659606933594,868800
2022-07-15,482.3500061035156,489.4100036621094,478.2799987792969,487.5400085449219,485.1322021484375,2043800
2022-07-18,486.5799865722656,490.8399963378906,483.0199890136719,484.4599914550781,482.0673828125,774800
2022-07-19,488.1700134277344,497.4700012207031,484.3999938964844,495.30999755859375,492.86383056640625,622900
2022-07-20,496.1300048828125,496.1300048828125,481.30999755859375,483.69000244140625,481.3011779785156,1079700
2022-07-21,482.7799987792969,487.42999267578125,477.7900085449219,485.70001220703125,483.30126953125,708900
2022-07-22,488.25,490.4599914550781,483.04998779296875,488.9700012207031,486.5551452636719,504800
2022-07-25,488.5,493.5899963378906,487.3900146484375,491.7900085449219,489.3612060546875,896700
2022-07-26,493.0,494.489990234375,488.79998779296875,492.2799987792969,489.8487548828125,862500
2022-07-27,487.45001220703125,487.45001220703125,471.2900085449219,478.3500061035156,475.98760986328125,1749300
2022-07-28,480.94000244140625,485.3999938964844,475.4800109863281,484.010009765625,481.61962890625,1077200
2022-07-29,481.25,484.30999755859375,475.6700134277344,482.0,479.61956787109375,823200
2022-08-01,482.0,484.0,467.2699890136719,474.6400146484375,472.2959289550781,1047200
2022-08-02,474.5199890136719,480.6000061035156,471.239990234375,478.3900146484375,476.0273742675781,752900
2022-08-03,480.1499938964844,485.30999755859375,478.6700134277344,481.79998779296875,479.4205322265625,670900
2022-08-04,483.29998779296875,483.29998779296875,477.3599853515625,479.92999267578125,477.55975341796875,411200
2022-08-05,477.69000244140625,484.19000244140625,476.1000061035156,484.0199890136719,481.62957763671875,552000
2022-08-08,487.0299987792969,488.57000732421875,481.1199951171875,482.5299987792969,480.14691162109375,427600
2022-08-09,485.29998779296875,492.57000732421875,484.989990234375,487.739990234375,485.3312072753906,354000
2022-08-10,491.7799987792969,493.2200012207031,483.45001220703125,486.0,483.5998229980469,381100
2022-08-11,484.3500061035156,487.1099853515625,479.3299865722656,484.07000732421875,481.6793212890625,664400
2022-08-12,487.2900085449219,497.3699951171875,485.010009765625,496.8800048828125,494.42608642578125,556600
2022-08-15,493.7699890136719,502.010009765625,493.7699890136719,498.6099853515625,496.1474914550781,472700
2022-08-16,499.0199890136719,499.92999267578125,491.1199951171875,495.2200012207031,492.7742614746094,531000
2022-08-17,493.44000244140625,499.07000732421875,493.44000244140625,495.7200012207031,493.27178955078125,404500
2022-08-18,497.989990234375,499.0799865722656,492.4100036621094,495.8900146484375,493.4409484863281,568800
2022-08-19,497.0899963378906,502.57000732421875,494.9100036621094,499.8599853515625,497.3913269042969,551600
2022-08-22,495.5400085449219,504.989990234375,495.5400085449219,500.9200134277344,498.44610595703125,477100
2022-08-23,499.20001220703125,501.82000732421875,491.2799987792969,493.19000244140625,490.7543029785156,571500
2022-08-24,493.3999938964844,498.5799865722656,493.2900085449219,495.6400146484375,493.19219970703125,411900
2022-08-25,496.1600036621094,496.239990234375,492.07000732421875,495.2699890136719,492.8240051269531,555700
2022-08-26,495.5400085449219,497.5899963378906,486.04998779296875,486.7099914550781,484.3062438964844,589000
2022-08-29,483.8299865722656,490.67999267578125,480.3999938964844,488.19000244140625,485.77899169921875,540200
2022-08-30,489.0799865722656,490.45001220703125,484.760009765625,485.6600036621094,483.261474609375,402700
2022-08-31,485.5899963378906,490.1700134277344,481.6499938964844,481.7799987792969,479.400634765625,1161700
2022-09-01,481.3999938964844,488.1099853515625,480.1199951171875,486.9800109863281,484.574951171875,574900
2022-09-02,489.2900085449219,491.0199890136719,482.4200134277344,484.3999938964844,482.0076904296875,597300
2022-09-06,484.44000244140625,489.57000732421875,478.6300048828125,479.5299987792969,477.1617431640625,564100
2022-09-07,478.1199951171875,484.0899963378906,475.17999267578125,481.6700134277344,479.29119873046875,946400
2022-09-08,481.489990234375,489.0,481.489990234375,486.3599853515625,483.9580078125,598700
2022-09-09,485.9700012207031,487.4700012207031,478.1199951171875,478.5,476.1368408203125,798200
2022-09-12,481.1000061035156,488.55999755859375,477.260009765625,486.1400146484375,483.7391052246094,779500
2022-09-13,480.5799865722656,482.0,466.1099853515625,468.2900085449219,465.9772644042969,733400
2022-09-14,466.6600036621094,467.0400085449219,454.07000732421875,458.8500061035156,456.5838928222656,1099500
2022-09-15,487.8399963378906,501.2699890136719,484.0,497.239990234375,494.7843017578125,2671800
2022-09-16,499.3900146484375,500.9200134277344,491.04998779296875,499.7900085449219,497.3216857910156,1511800
2022-09-19,496.94000244140625,502.3399963378906,490.010009765625,501.07000732421875,498.5953674316406,679700
2022-09-20,509.75,514.97998046875,501.75,502.8900146484375,500.4064025878906,1641300
2022-09-21,504.9100036621094,507.95001220703125,490.6099853515625,490.6300048828125,488.2069396972656,927800
2022-09-22,489.4800109863281,502.5,485.42999267578125,493.9100036621094,491.4707336425781,1005800
2022-09-23,491.2200012207031,493.4700012207031,478.32000732421875,486.8999938964844,484.4953308105469,1758300
2022-09-26,482.2799987792969,485.7099914550781,476.69000244140625,482.6300048828125,480.2464294433594,863600
2022-09-27,486.5,493.6499938964844,482.1499938964844,487.30999755859375,484.9033203125,944200
2022-09-28,483.260009765625,497.760009765625,476.2099914550781,493.80999755859375,491.3712158203125,1279400
2022-09-29,494.6000061035156,494.6000061035156,488.4200134277344,491.05999755859375,489.415771484375,684600
2022-09-30,492.5199890136719,500.0400085449219,484.4200134277344,485.19000244140625,483.5654602050781,1611400
2022-10-03,486.6199951171875,501.3399963378906,485.6000061035156,499.5199890136719,497.8474426269531,712000
2022-10-04,500.7300109863281,507.2099914550781,499.20001220703125,503.7799987792969,502.09320068359375,944600
2022-10-05,501.7900085449219,507.6099853515625,498.1700134277344,504.7099914550781,503.0200500488281,675400
2022-10-06,503.4700012207031,504.5,497.8800048828125,499.29998779296875,497.628173828125,729400
2022-10-07,497.989990234375,504.3500061035156,496.6499938964844,503.4599914550781,501.7742614746094,871100
2022-10-10,502.1099853515625,506.8800048828125,490.1000061035156,497.0400085449219,495.3757629394531,1043800
2022-10-11,497.6300048828125,506.5799865722656,493.45001220703125,498.489990234375,496.8208923339844,752300
2022-10-12,498.7799987792969,505.67999267578125,493.8900146484375,494.19000244140625,492.5353088378906,573000
2022-10-13,487.5799865722656,505.760009765625,486.2099914550781,500.1600036621094,498.4853210449219,1071600
2022-10-14,507.1499938964844,509.4700012207031,493.04998779296875,500.0,498.3258361816406,992100
2022-10-17,502.1300048828125,504.6499938964844,498.32000732421875,498.7900085449219,497.1199035644531,734700
2022-10-18,502.30999755859375,505.0,497.80999755859375,501.67999267578125,500.0002136230469,724100
2022-10-19,504.0,504.8999938964844,494.80999755859375,500.2099914550781,498.5351257324219,695000
2022-10-20,502.8599853515625,513.010009765625,502.0,505.3500061035156,503.6579284667969,923200
2022-10-21,504.32000732421875,513.4199829101562,503.3800048828125,510.5400085449219,508.83056640625,1479100
2022-10-24,515.2000122070312,524.7899780273438,515.2000122070312,521.9400024414062,520.1923828125,713900
2022-10-25,520.97998046875,540.2000122070312,520.5499877929688,529.4600219726562,527.6871948242188,1179200
2022-10-26,534.0,540.780029296875,533.739990234375,539.0999755859375,537.294921875,1080400
2022-10-27,540.27001953125,546.469970703125,535.8599853515625,544.5,542.6768188476562,953200
2022-10-28,549.2899780273438,560.030029296875,545.8599853515625,554.8300170898438,552.9722900390625,1169400
2022-10-31,551.739990234375,563.1300048828125,550.0,558.0800170898438,556.2113647460938,1166700
2022-11-01,555.530029296875,562.3099975585938,550.3699951171875,554.489990234375,552.6333618164062,1635600
2022-11-02,552.1599731445312,569.280029296875,551.0,559.5800170898438,557.7063598632812,1491800
2022-11-03,562.52001953125,571.2999877929688,560.8099975585938,563.0,561.1148681640625,1566300
2022-11-04,566.25,570.469970703125,546.1900024414062,552.0499877929688,550.2015380859375,1519400
2022-11-07,552.3800048828125,557.4199829101562,548.0999755859375,554.9299926757812,553.0718994140625,1390000
2022-11-08,555.719970703125,561.0,551.3200073242188,557.739990234375,555.8724975585938,777000
2022-11-09,558.9500122070312,562.1599731445312,552.47998046875,553.469970703125,551.6168212890625,842000
2022-11-10,564.5999755859375,564.5999755859375,543.6400146484375,558.2999877929688,556.4306030273438,1150900
2022-11-11,556.6599731445312,558.3499755859375,517.0,528.530029296875,526.7603149414062,2193000
2022-11-14,530.8300170898438,534.530029296875,525.510009765625,530.0,528.2254028320312,1034600
2022-11-15,529.1300048828125,532.3900146484375,510.7200012207031,512.9000244140625,511.18267822265625,1943400
2022-11-16,518.3800048828125,522.030029296875,511.0,517.5999755859375,515.8668823242188,1040400
2022-11-17,516.969970703125,529.2100219726562,516.75,520.260009765625,518.5180053710938,963200
2022-11-18,527.4000244140625,534.3800048828125,524.8200073242188,529.9000244140625,528.125732421875,952900
2022-11-21,528.0399780273438,530.7100219726562,520.5700073242188,525.1799926757812,523.4215087890625,1020200
2022-11-22,530.5999755859375,532.6500244140625,528.5700073242188,530.7999877929688,529.022705078125,817600
2022-11-23,532.0399780273438,538.7899780273438,530.1099853515625,538.2999877929688,536.49755859375,839500
2022-11-25,541.75,545.2999877929688,538.6400146484375,540.9500122070312,539.1387329101562,339400
2022-11-28,538.2999877929688,541.760009765625,533.6400146484375,534.2899780273438,532.5009765625,766000
2022-11-29,531.0900268554688,535.0499877929688,529.489990234375,533.1400146484375,531.3548583984375,919000
2022-11-30,531.969970703125,550.3099975585938,528.5800170898438,549.9000244140625,548.0587768554688,2162700
2022-12-01,552.1300048828125,558.0399780273438,544.489990234375,548.3699951171875,546.5338745117188,1251100
2022-12-02,546.6300048828125,550.719970703125,543.7899780273438,546.780029296875,544.94921875,517000
2022-12-05,541.3200073242188,550.6199951171875,540.22998046875,547.4199829101562,545.5870361328125,548600
